"level","from","to","No of ClimateZones","ClimateZones"
"Order","actinomycetales","holophagales",10,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","actinomycetales","iib",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","cytophagales","leptospirales",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","acidobacteriales","rubrobacterales",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Order","phycisphaerales","pirellulales",10,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","phycisphaerales","rickettsiales",10,"Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Order","acidimicrobiales","phycisphaerales",10,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","phycisphaerales","pseudomonadales",10,"Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Order","phycisphaerales","solibacterales",10,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","ccu21","desulfuromonadales",10,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Order","phycisphaerales","verrucomicrobiales",10,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","h39","ld1",10,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","sbr1031","wd2101",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","saprospirales","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","1","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","sbr1031","solibacterales",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","chthonomonadales","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin5290","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","84","ellin5290",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","50","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","h39","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","rhizobiales","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","sbr1031","sphingobacteriales",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin6067","sbr1031",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","rhodocyclales","saprospirales",10,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Order","a21b","caulobacterales",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","clostridiales","opitutales",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","a21b","planctomycetales",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","a21b","burkholderiales",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","bdellovibrionales","desulfuromonadales",10,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","fw68","unassigned",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","actinomycetales","pk29",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Order","acidobacteriales","pk29",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Order","fw68","saprospirales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","holophagales","pedosphaerales",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, EF, ET"
"Order","alteromonadales","htcc2188",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","fw68","pedosphaerales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","40","j",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","desulfuromonadales","holophagales",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","acidobacteriales","holophagales",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","36","desulfuromonadales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, EF, ET"
"Order","actinomycetales","rhodocyclales",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, EF"
"Order","258ds10","acidobacteriales",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","bdellovibrionales",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Order","alteromonadales","ccm11a",9,"Af, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","alteromonadales","chthoniobacterales",9,"Af, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","agg27","alteromonadales",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","84","alteromonadales",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","258ds10","flavobacteriales",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","nitrospirales","streptophyta",9,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dwc"
"Order","micrococcales","nitrospirales",9,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dwc"
"Order","acidimicrobiales","streptophyta",9,"Af, Am, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","clostridiales","streptophyta",9,"Af, Am, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","87","caulobacterales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","15","36",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF, ET"
"Order","36","57",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","a21b","desulfuromonadales",9,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, ET"
"Order","actinomycetales","ld1",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb, Dwc"
"Order","87","actinomycetales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","flavobacteriales","wd2101",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","1","rb41",9,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfa, Dfb"
"Order","flavobacteriales","rb41",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin5290","opitutales",9,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Order","44","chthoniobacterales",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","ellin6513","sphingobacteriales",9,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","opitutales","pk29",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","pk29","rhodospirillales",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Order","258ds10","pk29",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","actinomycetales","fw68",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","acidobacteriales","fw68",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","fw68","miz46",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","fw68","opitutales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","fw68","rhizobiales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","fw68","wd2101",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin329","pk29",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Order","chthoniobacterales","micrococcales",9,"Af, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Order","burkholderiales","pk29",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Order","ellin5290","pk29",9,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Order","pk29","saprospirales",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb, Dwc"
"Order","ellin5290","solirubrobacterales",9,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Order","87","acidimicrobiales",9,"Af, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","mnd1","roseiflexales",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfb, Dwc, ET"
"Order","1","rhodospirillales",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Order","ellin329","holophagales",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","a21b","ellin329",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","flavobacteriales","spirobacillales",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","flavobacteriales","miz46",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","agg27","ccm11a",9,"Af, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","cytophagales","envops12",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","phycisphaerales","rb41",9,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","phycisphaerales","planctomycetales",9,"Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","desulfuromonadales","sphingomonadales",9,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","flavobacteriales","pk29",9,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","myxococcales","phycisphaerales",9,"Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Order","desulfuromonadales","sphingobacteriales",9,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","ellin6067","rhodospirillales",9,"Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","258ds10","actinomycetales",9,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","planctomycetales","sbr1031",9,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","flavobacteriales","gemmatales",9,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","cytophagales","ld1",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","agg27","nitrospirales",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","36","a21b",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin5290","nitrospirales",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","a21b","fimbriimonadales",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","a21b","stramenopiles",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","nitrospirales","sbr1031",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ccu21","sbr1031",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin329","streptophyta",9,"Cfa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","a21b","ellin6067",9,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Order","desulfuromonadales","flavobacteriales",9,"Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","bacteroidales","unassigned",8,"Af, BSk, Cfa, Cfb, Dfb, Dfc, EF, ET"
"Order","acidimicrobiales","pk29",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dwb"
"Order","bacteroidales","desulfuromonadales",8,"Af, Cfa, Cfb, Dfa, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","c114",8,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dwc"
"Order","chthoniobacterales","rhodobacterales",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","n1423wl","sphingobacteriales",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","1","desulfuromonadales",8,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb"
"Order","ellin6513","sva0725",8,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwb, Dwc"
"Order","84","flavobacteriales",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","ktedonobacterales","xanthomonadales",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfc, Dwb"
"Order","a21b","nitrospirales",8,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dwc"
"Order","a21b","cytophagales",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","acidobacteriales","htcc2188",8,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Order","1","acidimicrobiales",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","36","rb41",8,"Af, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","a21b","j",8,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","fw68","solibacterales",8,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ellin6513","fw68",8,"Af, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ccu21","ellin329",8,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Order","bacillales","pirellulales",8,"Af, BSk, Cfa, Cfb, Csa, Cwb, Dfb, Dfc"
"Order","bacteroidales","stramenopiles",8,"Af, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, ET"
"Order","actinomycetales","stramenopiles",8,"Af, Am, Cfa, Cfb, Csb, Cwb, Dfa, Dfb"
"Order","36","chthoniobacterales",8,"Af, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","ktedonobacterales","sphingobacteriales",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","holophagales","opitutales",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","ccu21","opitutales",8,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","258ds10","rhodospirillales",8,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Order","b97","saprospirales",8,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb"
"Order","15","bdellovibrionales",8,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfb, Dfc"
"Order","15","agg27",8,"Af, Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb"
"Order","h39","h39",8,"Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Order","h39","iib",8,"Am, Aw, Cfa, Cfb, Cwb, Dfa, Dfb, Dwb"
"Order","b07_wmsp1","pirellulales",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","alteromonadales","rhodospirillales",8,"BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Order","12","chthoniobacterales",8,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","258ds10","b07_wmsp1",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","b07_wmsp1","planctomycetales",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","chthoniobacterales","phycisphaerales",8,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, EF"
"Order","15","b07_wmsp1",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","b07_wmsp1","saprospirales",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","b07_wmsp1","pseudomonadales",8,"BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","bacteroidales","flavobacteriales",8,"BSk, Cfa, Cfb, Dfa, Dfb, Dfc, EF, ET"
"Order","n1423wl","rhodospirillales",8,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc, EF"
"Order","a21b","solirubrobacterales",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","a21b","sphingomonadales",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","36","ellin329",8,"Cfa, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Order","15","a21b",8,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Order","chthoniobacterales","dh61",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","a21b","pk29",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, ET"
"Order","b07_wmsp1","ellin6513",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Order","ellin329","nitrospirales",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Order","burkholderiales","desulfuromonadales",8,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Order","bacteroidales","bacteroidales",7,"Af, Cfa, Cfb, Dfa, Dfc, EF, ET"
"Order","bacteroidales","gaiellales",7,"Af, BSk, Cfa, Cfb, Dfc, EF, ET"
"Order","15","alteromonadales",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","pk29","rhodobacterales",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Order","pk29","pk29",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Order","chthoniobacterales","pk29",7,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa"
"Order","ellin6513","pk29",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dwb"
"Order","htcc2188","solibacterales",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfc"
"Order","acidobacteriales","streptophyta",7,"Af, Am, Cfa, Cfb, Dfc, Dwb, ET"
"Order","1","acidobacteriales",7,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb"
"Order","pedosphaerales","rhodocyclales",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","akyg885","syntrophobacterales",7,"Af, Aw, Cfa, Cfb, Csb, Cwb, Dwc"
"Order","chthoniobacterales","ellin5290",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","84","b07_wmsp1",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwc"
"Order","ld1","myxococcales",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dfc"
"Order","desulfuromonadales","gemmatimonadales",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","desulfuromonadales","ellin329",7,"Af, Am, Cfa, Dfa, Dfb, Dfc, ET"
"Order","envops12","h39",7,"Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb"
"Order","clostridiales","n1423wl",7,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, EF"
"Order","chthoniobacterales","holophagales",7,"Cfa, Cfb, Csb, Dfb, Dfc, EF, ET"
"Order","chthoniobacterales","desulfuromonadales",7,"Cfa, Cfb, Csb, Dfb, Dfc, EF, ET"
"Order","mbnt15","unassigned",6,"Af, Cfa, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","mbnt15",6,"Af, Cfa, Dfb, Dfc, EF, ET"
"Order","36","mbnt15",6,"Af, Cfa, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","bacteroidales",6,"Af, Cfa, Cfb, Dfa, Dfc, ET"
"Order","bacteroidales","clostridiales",6,"Af, Cfa, Cfb, Dfa, Dfc, ET"
"Order","bacteroidales","burkholderiales",6,"Af, Cfa, Cfb, Dfa, Dfc, ET"
"Order","fimbriimonadales","syntrophobacterales",6,"Af, Am, Aw, Cfa, Cfb, Dfa"
"Order","bacteroidales","mbnt15",6,"Af, Cfa, Dfb, Dfc, EF, ET"
"Order","15","desulfuromonadales",6,"Af, Am, Cfa, Dfa, Dfc, ET"
"Order","mbnt15","solibacterales",6,"Af, Cfa, Dfb, Dfc, EF, ET"
"Order","mnd1","phycisphaerales",6,"Am, Aw, BSk, Cfa, Cfb, Dfb"
"Order","chthoniobacterales","htcc2188",6,"Cfa, Cfb, Csb, Dfb, Dfc, ET"
"Order","clostridiales","cytophagales",5,"Af, Cfb, Dfc, EF, ET"
"Order","bacteroidales","cytophagales",5,"Af, Cfb, Dfc, EF, ET"
"Order","gaiellales","mbnt15",5,"Af, Cfa, Dfc, EF, ET"
"Order","mbnt15","pedosphaerales",5,"Af, Cfa, Dfb, Dfc, ET"
"Order","mbnt15","rhizobiales",5,"Af, Cfa, Dfb, Dfc, ET"
"Order","bacteroidales","opitutales",5,"Af, Cfa, Cfb, Dfc, ET"
"Order","desulfuromonadales","mbnt15",5,"Af, Cfa, Dfb, Dfc, ET"
"Order","flavobacteriales","pedosphaerales",5,"Af, Am, Aw, Cfa, Cfb"
"Order","bacteroidales","bdellovibrionales",5,"Cfa, Cfb, Dfa, Dfc, ET"
"Order","cytophagales","desulfuromonadales",4,"Cfb, Dfc, EF, ET"
"Family","unassigned","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","koribacteraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rhodospirillaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chthoniobacteraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gemmataceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pirellulaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin515","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sinobacteraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","haliangiaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","syntrophobacteraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sphingomonadaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","unassigned","xanthomonadaceae",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","planctomycetaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","opitutaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","myxococcaceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","nitrospiraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","auto67_4w","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rubrobacteraceae","unassigned",17,"Af, Am, Aw, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
