"level","from","to","No of ClimateZones","ClimateZones"
"Order","flavobacteriales","htcc2188",2,"Dwc, ET"
"Order","acidimicrobiales","solirubrobacterales",2,"Dwc, ET"
"Order","ellin6067","gaiellales",2,"EF, ET"
"Order","bacillales","thiotrichales",2,"EF, ET"
"Order","gemmatimonadales","solirubrobacterales",2,"EF, ET"
"Order","1","opitutales",1,"Af"
"Order","1","acidimicrobiales",1,"Af"
"Order","ellin6067","mnd1",1,"Af"
"Order","ellin6067","stramenopiles",1,"Af"
"Order","planctomycetales","solirubrobacterales",1,"Af"
"Order","acidimicrobiales","sva0725",1,"Af"
"Order","87","acidimicrobiales",1,"Af"
"Order","n1423wl","n1423wl",1,"Af"
"Order","1","planctomycetales",1,"Af"
"Order","clostridiales","pedosphaerales",1,"Af"
"Order","clostridiales","leptospirales",1,"Af"
"Order","clostridiales","gemmatales",1,"Af"
"Order","84","clostridiales",1,"Af"
"Order","clostridiales","fac88",1,"Af"
"Order","caulobacterales","chthoniobacterales",1,"Af"
"Order","caulobacterales","n1423wl",1,"Af"
"Order","87","bacillales",1,"Af"
"Order","sphingomonadales","wd2101",1,"Af"
"Order","nitrospirales","sva0725",1,"Af"
"Order","htcc2188","rickettsiales",1,"Af"
"Order","cytophagales","gemmatimonadales",1,"Af"
"Order","gemmatimonadales","n1423wl",1,"Af"
"Order","gemmatimonadales","verrucomicrobiales",1,"Af"
"Order","gemmatimonadales","wd2101",1,"Af"
"Order","clostridiales","rhodospirillales",1,"Af"
"Order","acidimicrobiales","mariprofundales",1,"Af"
"Order","acidobacteriales","b97",1,"Am"
"Order","leptospirales","pseudomonadales",1,"Am"
"Order","acidimicrobiales","leptospirales",1,"Am"
"Order","ellin6067","miz46",1,"Am"
"Order","ellin329","flavobacteriales",1,"Am"
"Order","bacillales","flavobacteriales",1,"Am"
"Order","flavobacteriales","planctomycetales",1,"Am"
"Order","57","b97",1,"Am"
"Order","ellin6067","syntrophobacterales",1,"Am"
"Order","87","b97",1,"Am"
"Order","fimbriimonadales","mnd1",1,"Am"
"Order","84","desulfuromonadales",1,"Am"
"Order","b97","rhizobiales",1,"Am"
"Order","burkholderiales","ellin6513",1,"Am"
"Order","sva0725","wd2101",1,"Am"
"Order","caulobacterales","wd2101",1,"Am"
"Order","opitutales","wd2101",1,"Am"
"Order","mnd1","solirubrobacterales",1,"Am"
"Order","mnd1","rickettsiales",1,"Am"
"Order","107","gaiellales",1,"Am"
"Order","htcc2188","thiotrichales",1,"Am"
"Order","caulobacterales","miz46",1,"Am"
"Order","acidimicrobiales","ellin6067",1,"Am"
"Order","acidobacteriales","stramenopiles",1,"Am"
"Order","leptospirales","rb41",1,"Aw"
"Order","ellin329","ellin5290",1,"Aw"
"Order","fimbriimonadales","rhizobiales",1,"Aw"
"Order","acidimicrobiales","b97",1,"Aw"
"Order","gaiellales","leptospirales",1,"Aw"
"Order","rhodospirillales","stramenopiles",1,"Aw"
"Order","44","87",1,"Aw"
"Order","opitutales","solirubrobacterales",1,"Aw"
"Order","ellin6513","flavobacteriales",1,"Aw"
"Order","ellin6513","rhodobacterales",1,"Aw"
"Order","cytophagales","ellin6513",1,"Aw"
"Order","bacillales","rhodospirillales",1,"Aw"
"Order","acidimicrobiales","bacillales",1,"Aw"
"Order","87","burkholderiales",1,"Aw"
"Order","stramenopiles","wd2101",1,"Aw"
"Order","miz46","stramenopiles",1,"Aw"
"Order","bacillales","miz46",1,"Aw"
"Order","desulfuromonadales","flavobacteriales",1,"Aw"
"Order","opitutales","syntrophobacterales",1,"Aw"
"Order","ccu21","sphingomonadales",1,"Aw"
"Order","miz46","solibacterales",1,"Aw"
"Order","burkholderiales","chthoniobacterales",1,"BSh"
"Order","15","fimbriimonadales",1,"BSh"
"Order","1","pseudomonadales",1,"BSh"
"Order","b97","pedosphaerales",1,"BSh"
"Order","opitutales","pseudomonadales",1,"BSh"
"Order","1","11",1,"BSh"
"Order","ellin6067","rhodospirillales",1,"BSh"
"Order","18","84",1,"BSh"
"Order","gaiellales","rhodobacterales",1,"BSk"
"Order","ellin329","mariprofundales",1,"BSk"
"Order","fimbriimonadales","pedosphaerales",1,"BSk"
"Order","miz46","pirellulales",1,"BSk"
"Order","ellin6067","thiotrichales",1,"BSk"
"Order","sva0725","xanthomonadales",1,"BSk"
"Order","87","gaiellales",1,"BSk"
"Order","1","fimbriimonadales",1,"BSk"
"Order","fac88","pedosphaerales",1,"BSk"
"Order","opitutales","xanthomonadales",1,"BSk"
"Order","acidimicrobiales","gemmatimonadales",1,"BSk"
"Order","myxococcales","rickettsiales",1,"BSk"
"Order","acidimicrobiales","rhodospirillales",1,"BSk"
"Order","miz46","unassigned",1,"BSk"
"Order","11","20",1,"BSk"
"Order","18","ccu21",1,"BSk"
"Order","acidimicrobiales","fac88",1,"BSk"
"Order","burkholderiales","pirellulales",1,"BWh"
"Order","b97","burkholderiales",1,"Cfa"
"Order","fac88","gaiellales",1,"Cfa"
"Order","burkholderiales","miz46",1,"Cfa"
"Order","b97","opitutales",1,"Cfa"
"Order","b97","sphingomonadales",1,"Cfa"
"Order","rb41","thiotrichales",1,"Cfa"
"Order","fimbriimonadales","verrucomicrobiales",1,"Cfa"
"Order","clostridiales","myxococcales",1,"Cfa"
"Order","burkholderiales","leptospirales",1,"Cfa"
"Order","n1423wl","nitrospirales",1,"Cfa"
"Order","cytophagales","rickettsiales",1,"Cfa"
"Order","rickettsiales","verrucomicrobiales",1,"Cfa"
"Order","107","107",1,"Cfa"
"Order","desulfuromonadales","gemmatimonadales",1,"Cfa"
"Order","gemmatimonadales","rhodospirillales",1,"Cfa"
"Order","ccu21","n1423wl",1,"Cfa"
"Order","fac88","htcc2188",1,"Cfa"
"Order","caulobacterales","thiotrichales",1,"Cfa"
"Order","caulobacterales","sva0725",1,"Cfa"
"Order","cytophagales","desulfuromonadales",1,"Cfa"
"Order","ellin329","mnd1",1,"Cfa"
"Order","desulfuromonadales","xanthomonadales",1,"Cfa"
"Order","rhizobiales","wd2101",1,"Cfb"
"Order","acidimicrobiales","gemmatales",1,"Cfb"
"Order","desulfuromonadales","rb41",1,"Cfb"
"Order","44","ccu21",1,"Cfb"
"Order","b97","fimbriimonadales",1,"Cfb"
"Order","b97","n1423wl",1,"Cfb"
"Order","gaiellales","sphingobacteriales",1,"Cfb"
"Order","chthoniobacterales","ellin6067",1,"Cfb"
"Order","fac88","stramenopiles",1,"Cfb"
"Order","cytophagales","planctomycetales",1,"Cfb"
"Order","ellin5290","sva0725",1,"Cfb"
"Order","b07_wmsp1","sva0725",1,"Cfb"
"Order","107","87",1,"Cfb"
"Order","87","fac88",1,"Cfb"
"Order","n1423wl","rhodobacterales",1,"Cfb"
"Order","84","87",1,"Cfb"
"Order","stramenopiles","verrucomicrobiales",1,"Cfb"
"Order","actinomycetales","clostridiales",1,"Cfb"
"Order","15","57",1,"Cfb"
"Order","44","htcc2188",1,"Cfb"
"Order","leptospirales","nitrospirales",1,"Cfb"
"Order","rb41","rickettsiales",1,"Cfb"
"Order","gemmatimonadales","gemmatimonadales",1,"Cfb"
"Order","fac88","nitrospirales",1,"Cfb"
"Order","bacillales","verrucomicrobiales",1,"Csa"
"Order","ellin329","sva0725",1,"Csa"
"Order","desulfuromonadales","solibacterales",1,"Csb"
"Order","18","18",1,"Csb"
"Order","b07_wmsp1","miz46",1,"Csb"
"Order","107","57",1,"Csb"
"Order","solirubrobacterales","stramenopiles",1,"Csb"
"Order","chthoniobacterales","mariprofundales",1,"Csb"
"Order","87","flavobacteriales",1,"Csb"
"Order","leptospirales","n1423wl",1,"Csb"
"Order","1","cytophagales",1,"Csb"
"Order","1","chthoniobacterales",1,"Csb"
"Order","ellin6513","stramenopiles",1,"Csb"
"Order","clostridiales","miz46",1,"Csb"
"Order","44","burkholderiales",1,"Csb"
"Order","87","actinomycetales",1,"Csb"
"Order","nitrospirales","rickettsiales",1,"Csb"
"Order","actinomycetales","desulfuromonadales",1,"Csb"
"Order","acidimicrobiales","ellin5290",1,"Csb"
"Order","87","chthoniobacterales",1,"Cwb"
"Order","fimbriimonadales","sphingomonadales",1,"Cwb"
"Order","mnd1","opitutales",1,"Cwb"
"Order","burkholderiales","ellin5290",1,"Cwb"
"Order","burkholderiales","planctomycetales",1,"Cwb"
"Order","84","caulobacterales",1,"Dfa"
"Order","ellin6067","solirubrobacterales",1,"Dfa"
"Order","acidimicrobiales","thiotrichales",1,"Dfa"
"Order","cytophagales","fimbriimonadales",1,"Dfa"
"Order","flavobacteriales","opitutales",1,"Dfa"
"Order","87","ellin5290",1,"Dfa"
"Order","1","1",1,"Dfa"
"Order","84","ellin329",1,"Dfa"
"Order","bacillales","ellin6513",1,"Dfa"
"Order","burkholderiales","gemmatimonadales",1,"Dfa"
"Order","caulobacterales","rhodobacterales",1,"Dfa"
"Order","burkholderiales","desulfuromonadales",1,"Dfa"
"Order","1","rhodospirillales",1,"Dfa"
"Order","n1423wl","sva0725",1,"Dfa"
"Order","84","ellin5290",1,"Dfa"
"Order","caulobacterales","gaiellales",1,"Dfa"
"Order","burkholderiales","sva0725",1,"Dfb"
"Order","1","desulfuromonadales",1,"Dfb"
"Order","44","ellin6067",1,"Dfb"
"Order","gaiellales","stramenopiles",1,"Dfb"
"Order","fimbriimonadales","planctomycetales",1,"Dfb"
"Order","sphingomonadales","sva0725",1,"Dfb"
"Order","b07_wmsp1","syntrophobacterales",1,"Dfb"
"Order","ellin6513","planctomycetales",1,"Dfb"
"Order","clostridiales","mnd1",1,"Dfb"
"Order","chthoniobacterales","fimbriimonadales",1,"Dfb"
"Order","mariprofundales","syntrophobacterales",1,"Dfb"
"Order","b97","rickettsiales",1,"Dfb"
"Order","planctomycetales","rickettsiales",1,"Dfb"
"Order","1","actinomycetales",1,"Dfb"
"Order","mariprofundales","saprospirales",1,"Dfb"
"Order","fac88","n1423wl",1,"Dfb"
"Order","htcc2188","pseudomonadales",1,"Dfb"
"Order","acidimicrobiales","caulobacterales",1,"Dfb"
"Order","pseudomonadales","syntrophobacterales",1,"Dfb"
"Order","fac88","rhizobiales",1,"Dfb"
"Order","acidimicrobiales","opitutales",1,"Dfb"
"Order","ellin5290","gemmatales",1,"Dfc"
"Order","pirellulales","pirellulales",1,"Dfc"
"Order","flavobacteriales","leptospirales",1,"Dfc"
"Order","18","desulfuromonadales",1,"Dfc"
"Order","mariprofundales","solirubrobacterales",1,"Dfc"
"Order","stramenopiles","xanthomonadales",1,"Dfc"
"Order","1","84",1,"Dfc"
"Order","fimbriimonadales","syntrophobacterales",1,"Dfc"
"Order","ccu21","verrucomicrobiales",1,"Dfc"
"Order","1","ellin6513",1,"Dfc"
"Order","sphingomonadales","verrucomicrobiales",1,"Dfc"
"Order","pirellulales","rickettsiales",1,"Dfc"
"Order","solibacterales","thiotrichales",1,"Dfc"
"Order","ellin6513","xanthomonadales",1,"Dfc"
"Order","ccu21","stramenopiles",1,"Dfc"
"Order","desulfuromonadales","opitutales",1,"Dfc"
"Order","pirellulales","rhodobacterales",1,"Dwb"
"Order","acidobacteriales","opitutales",1,"Dwb"
"Order","fimbriimonadales","solirubrobacterales",1,"Dwb"
"Order","1","pirellulales",1,"Dwb"
"Order","b07_wmsp1","sphingomonadales",1,"Dwb"
"Order","ellin6067","pseudomonadales",1,"Dwb"
"Order","acidobacteriales","ellin6067",1,"Dwb"
"Order","gaiellales","thiotrichales",1,"Dwb"
"Order","fac88","planctomycetales",1,"Dwb"
"Order","flavobacteriales","sphingomonadales",1,"Dwb"
"Order","1","18",1,"Dwb"
"Order","1","bacillales",1,"Dwb"
"Order","flavobacteriales","gemmatimonadales",1,"Dwb"
"Order","bacillales","leptospirales",1,"Dwb"
"Order","chthoniobacterales","ellin5290",1,"Dwb"
"Order","cytophagales","solirubrobacterales",1,"Dwb"
"Order","htcc2188","sphingomonadales",1,"Dwb"
"Order","htcc2188","solirubrobacterales",1,"Dwb"
"Order","ellin6067","gemmatimonadales",1,"Dwb"
"Order","gemmatimonadales","htcc2188",1,"Dwb"
"Order","44","caulobacterales",1,"Dwb"
"Order","b07_wmsp1","xanthomonadales",1,"Dwb"
"Order","miz46","sphingobacteriales",1,"Dwb"
"Order","acidimicrobiales","pirellulales",1,"Dwb"
"Order","18","cytophagales",1,"Dwb"
"Order","mnd1","stramenopiles",1,"Dwc"
"Order","b97","ccu21",1,"Dwc"
"Order","leptospirales","pirellulales",1,"Dwc"
"Order","sphingomonadales","thiotrichales",1,"Dwc"
"Order","flavobacteriales","gaiellales",1,"Dwc"
"Order","bacillales","rhodobacterales",1,"Dwc"
"Order","ellin329","opitutales",1,"Dwc"
"Order","b97","rhodospirillales",1,"Dwc"
"Order","84","flavobacteriales",1,"Dwc"
"Order","acidobacteriales","clostridiales",1,"Dwc"
"Order","htcc2188","leptospirales",1,"Dwc"
"Order","clostridiales","nitrospirales",1,"Dwc"
"Order","acidobacteriales","rickettsiales",1,"Dwc"
"Order","rickettsiales","solibacterales",1,"Dwc"
"Order","fac88","gemmatimonadales",1,"Dwc"
"Order","htcc2188","opitutales",1,"Dwc"
"Order","ccu21","ccu21",1,"Dwc"
"Order","rickettsiales","syntrophobacterales",1,"EF"
"Order","gaiellales","opitutales",1,"EF"
"Order","desulfuromonadales","solirubrobacterales",1,"EF"
"Order","chthoniobacterales","desulfuromonadales",1,"EF"
"Order","chthoniobacterales","rhodobacterales",1,"EF"
"Order","mnd1","thiotrichales",1,"EF"
"Order","b97","xanthomonadales",1,"EF"
"Order","b07_wmsp1","gemmatimonadales",1,"EF"
"Order","opitutales","verrucomicrobiales",1,"EF"
"Order","clostridiales","ellin329",1,"EF"
"Order","caulobacterales","desulfuromonadales",1,"EF"
"Order","107","leptospirales",1,"EF"
"Order","actinomycetales","thiotrichales",1,"EF"
"Order","actinomycetales","rickettsiales",1,"EF"
"Order","pseudomonadales","solirubrobacterales",1,"EF"
"Order","gaiellales","pseudomonadales",1,"EF"
"Order","107","gemmatales",1,"ET"
"Order","bacillales","ellin5290",1,"ET"
"Order","fimbriimonadales","miz46",1,"ET"
"Order","flavobacteriales","gemmatales",1,"ET"
"Order","chthoniobacterales","leptospirales",1,"ET"
"Order","mariprofundales","thiotrichales",1,"ET"
"Order","ellin5290","stramenopiles",1,"ET"
"Order","ellin329","stramenopiles",1,"ET"
"Order","ellin5290","flavobacteriales",1,"ET"
"Order","gaiellales","planctomycetales",1,"ET"
"Order","pirellulales","planctomycetales",1,"ET"
"Order","planctomycetales","sva0725",1,"ET"
"Order","ellin5290","rhodobacterales",1,"ET"
"Order","87","ellin329",1,"ET"
"Order","chthoniobacterales","pirellulales",1,"ET"
"Order","clostridiales","solibacterales",1,"ET"
"Order","syntrophobacterales","wd2101",1,"ET"
"Order","miz46","rickettsiales",1,"ET"
"Order","rickettsiales","stramenopiles",1,"ET"
"Order","rickettsiales","sphingobacteriales",1,"ET"
"Order","107","fac88",1,"ET"
"Order","107","15",1,"ET"
"Order","ellin6513","htcc2188",1,"ET"
"Order","cytophagales","ellin5290",1,"ET"
"Order","ellin329","pirellulales",1,"ET"
"Order","18","acidimicrobiales",1,"ET"
"Order","acidimicrobiales","acidimicrobiales",1,"ET"
"Family","unassigned","unassigned",19,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","unassigned",18,"Af, Am, Aw, BSh, BSk, BWh, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sinobacteraceae","unassigned",18,"Af, Am, Aw, BSh, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","unassigned",18,"Af, Am, Aw, BSh, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","opitutaceae","unassigned",18,"Af, Am, Aw, BSh, BSk, BWk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","0319","6a21",17,"Af, Am, Aw, BSh, BSk, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","unassigned",17,"Af, Am, Aw, BSh, BSk, BWh, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gemmataceae","unassigned",17,"Af, Am, Aw, BSh, BSk, BWh, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","solirubrobacteraceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pirellulaceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","unassigned","xanthomonadaceae",17,"Af, Am, Aw, BSk, BWh, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chthoniobacteraceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","bacillaceae","unassigned",17,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","koribacteraceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","syntrophobacteraceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomonadaceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rhodospirillaceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sphingomonadaceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","nitrospiraceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","acetobacteraceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","solibacteraceae","unassigned",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","syntrophobacteraceae",16,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","geodermatophilaceae","unassigned",16,"Af, Am, Aw, BSh, BSk, BWh, BWk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","caulobacteraceae","unassigned",16,"Af, Am, BSh, BSk, BWh, BWk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","ellin5301","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","acidobacteriaceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","polyangiaceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin515","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chitinophagaceae","ellin6075",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","myxococcaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfc, Dwb, Dwc, EF, ET"
"Family","rhizobiaceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","piscirickettsiaceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","conexibacteraceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","auto67_4w","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","sphingobacteriaceae","unassigned",15,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","unassigned",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","haliangiaceae","unassigned",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","micromonosporaceae","unassigned",14,"Af, Am, Aw, BSh, BSk, BWh, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Family","bryobacteraceae","unassigned",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","hyphomicrobiaceae",14,"Af, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfb, Dfc, EF, ET"
"Family","chthoniobacteraceae","chthoniobacteraceae",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","hyphomicrobiaceae",14,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfc, Dwc, EF, ET"
"Family","rhodobiaceae","unassigned",14,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","10","prr",14,"Af, Am, Aw, BSh, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","chitinophagaceae","chitinophagaceae",14,"Af, Am, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","bradyrhizobiaceae","unassigned",14,"Am, Aw, BSh, BSk, BWh, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","koribacteraceae",14,"Am, Aw, BSh, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pseudonocardiaceae","unassigned",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","hyphomicrobiaceae","hyphomicrobiaceae",13,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","methylocystaceae","unassigned",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","ellin517","unassigned",13,"Af, Am, BSh, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Family","hyphomicrobiaceae","solibacteraceae",13,"Af, Am, Aw, BSh, BSk, Cfa, Csa, Csb, Cwb, Dfa, Dfc, EF, ET"
"Family","mycobacteriaceae","unassigned",13,"Af, Am, Aw, BSk, BWh, Cfb, Csa, Cwb, Dfa, Dfb, Dwb, EF, ET"
"Family","chitinophagaceae","opitutaceae",13,"Af, Am, BSh, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","micrococcaceae","unassigned",13,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","hyphomicrobiaceae",13,"Af, Aw, BSh, BSk, Cfa, Cfb, Csa, Csb, Cwb, Dfa, Dfc, Dwc, EF"
"Family","chthoniobacteraceae","hyphomicrobiaceae",13,"Af, Am, Aw, BSh, Cfa, Csa, Csb, Cwb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","chitinophagaceae","solibacteraceae",13,"Af, Am, Aw, BSk, Cfa, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Family","pseudomonadaceae","unassigned",13,"Af, Am, Aw, BSh, BSk, Cfa, Csb, Cwb, Dfb, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","syntrophobacteraceae",13,"Am, Aw, BSk, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","comamonadaceae",13,"Am, Aw, BSk, Cfa, Cfb, Csb, Cwb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Family","htcc2089","unassigned",12,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Family","flavobacteriaceae","unassigned",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, ET"
"Family","eb1017","unassigned",12,"Af, Am, Aw, BSk, Cfa, Csb, Cwb, Dfa, Dfc, Dwb, Dwc, ET"
"Family","acidobacteriaceae","koribacteraceae",12,"Af, Aw, BSh, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Family","planococcaceae","unassigned",12,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc, EF, ET"
"Family","streptomycetaceae","unassigned",12,"Af, Am, Aw, BSh, BSk, Cfb, Csa, Csb, Cwb, Dfb, Dfc, Dwb"
"Family","chitinophagaceae","sphingomonadaceae",12,"Af, Aw, BSk, Cfa, Csa, Cwb, Dfa, Dfb, Dwb, Dwc, EF, ET"
"Family","fimbriimonadaceae","unassigned",12,"Af, Am, Aw, BSh, Cfa, Cfb, Csb, Cwb, Dfa, Dfc, Dwb, ET"
"Family","chitinophagaceae","gaiellaceae",12,"Af, Am, Aw, Cfa, Cfb, Csb, Cwb, Dfb, Dfc, Dwb, EF, ET"
"Family","geobacteraceae","unassigned",12,"Af, Am, Aw, Cfa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","koribacteraceae",12,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
