Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa217	BWh	58	0.0146198830409357	0	90.0358336225832	4.98352304034944e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	BWk	58	0	0		1.52322402708127e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Csb	58	0.0191387559808612	0.00367395762132604	6.02980166310716	0.000201078024946831	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Cwb	58	0.0128205128205128	0.000168690958164642	19.2609175523712	0.0152365431051405	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Dfc	58	0.0225563909774436	0.00232724668814894	22.0119023496668	0.00137205463150828	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Dwc	58	0.0378578024007387	0.00860704392560348	7.11227836474408	0.136831596739785	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Am	58	0.0222222222222222	0.0095655806182122	38.1507351526558	0.000689313190349452	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Dfa	58	0.0280701754385965	0.00974937343358396	9.94145781544465	0.0177777780016958	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Dfb	58	0.012280701754386	0.000156641604010025	8.9891278748197	0.0110863063737463	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	BSh	58	0.0259649122807018	0.00255639097744361	14.5912122940366	0.000442903903226053	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Cfa	58	0.00668337510442774	5.96729920038191e-05	65.8321727741654	0.0441190807524007	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	BSk	58	0.00842105263157895	0.000150375939849624	6.75135970772113	4.75277075130548e-09	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	EF	58	0.0187537810042347	0.00550946331345605	2.58719638777176	0.137222993422426	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Dwb	58	0.00487329434697856	0	66.7333464217279	0.0332930706336907	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa217	Cfb	58	0.0263157894736842	0.00485588972431078	62.7432043444575	0.0135400565220653	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae	g__	s__
Taxa218	Dfa	58	0.026697177726926	0.0034324942791762	10.8132318690106	0.248860821307139	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Dfc	58	0.0285087719298246	0.00412489557226399	104.961393859804	0.041357133439829	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Cwb	58	0.0144927536231884	0.0011986487959028	15.1415280245003	0.00430173715831436	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Dwc	58	0.0166666666666667	3.1328320802005e-05	10.8906269393509	1.55318098296205e-06	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Aw	58	0.0100250626566416	0	41.9876736940225	0.0106196347334747	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Dwb	58	0.021671826625387	0.000700280112044818	8.41984904523327	2.16979893004752e-17	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Cfb	58	0.0175438596491228	0.000956338213955942	13.0582715507	0.108019770630285	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	BSk	58	0.0175438596491228	0.000915750915750916	5.87233734715932	0.176832505142832	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Csb	58	0.0190058479532164	0.000469924812030075	3.56579585143579	0.0833401823709295	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	BSh	58	0.0133091349062311	0.000108028692420707	13.2162736916073	0.0623071464893413	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Dfb	58	0.018640350877193	0.000665726817042607	9.50453207427709	4.45287664171764e-09	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Af	58	0.0120614035087719	0.00223214285714286	8.87747176396109	0.078903662379866	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa218	Cfa	58	0.00730994152046784	0.000469924812030075	34.3217417402684	1.24747421795957e-17	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	o__[Chthoniobacterales]	f__[Chthoniobacteraceae]	g__DA101	s__
Taxa219	Aw	58	0.0175438596491228	0.00182748538011696	10.7890113338076	0.00466748209189597	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Cfa	58	0.0445906432748538	0.0087719298245614	6.11850437820825	0.155832742341277	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Cwb	58	0.00519818063677713	0	5.3298958169428	0.000101671689614629	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Dfc	58	0.0185185185185185	0.00640490114174325	9.7391588368667	0.00353135554466669	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Csa	58	0.0064836003051106	0	6.20831730318337	1.35806536633429e-16	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Am	58	0.0374269005847953	0.0118212197159566	4.31834091534905	0.102958652801732	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	BSh	58	0.0223285486443381	0.000398724082934609	23.6538398272914	0.318181818182033	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Cfb	58	0.0214424951267057	0.00490810359231412	10.2146144845412	0.112895818983301	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Af	58	0.0134158926728586	0.00287483414418399	13.7315752897163	0.00200731077355429	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Dfa	58	0.00909681611435997	0.000116030817785204	15.4843786845395	0.000300911845744523	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	Dfb	58	0.0374800637958533	0.00370243791296423	4.86838067910854	0.226027808060436	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa219	ET	58	0.0150375939849624	0.00120837808807734	5.20411949224177	0.155565396667186	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__	s__
Taxa22	Cfa	58	0.0157894736842105	0.0006265664160401	11.6635575281794	0.072188294340028	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Cfb	58	0.0253411306042885	0.00533741761811937	11.0329056440048	0.0681185789372513	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Dfc	58	0.0191387559808612	0.00281954887218045	21.0978985661461	0.000371634892714781	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Dwb	58	0.00797448165869218	5.69605832763727e-05	175.20910900117	0.0287146120409591	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Dfb	58	0.0321637426900585	0.0050125313283208	5.83152124379376	0.0337742926534761	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Csb	58	0.0146198830409357	0.00093984962406015	8.3869825113378	0.00966038649909401	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	ET	58	0.0219298245614035	0.0037593984962406	9.69619279594974	0.0066443143860642	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	BSk	58	0.0382775119617225	0.00860104807473229	7.39969697918019	0.142026803081421	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Dwc	58	0	0		3.18067970217858e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa22	Dfa	58	0.00309597523219814	0	4.83643991392541	1.70326674046255e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__MND1	f__	g__	s__
Taxa220	Aw	58	0.0253411306042885	0.00459482038429407	17.3260840708959	1.23903233233171e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Dfa	58	0.0133667502088555	0.000716075904045829	21.9889156822512	0.000500512726313614	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Dfb	58	0.00584795321637427	0	29.4190282110745	2.01392898384101e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Dfc	58	0.00511695906432749	0	11.3903194356009	0.00587201052275049	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	BSh	58	0.0121457489878543	7.22961249277039e-05	9.67680351088023	0.000130635781067336	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Csa	58	0	0		8.65452815019789e-18	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Dwc	58	0.0213032581453634	0.0025062656641604	5.85660889466672	0.104788404494294	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	BSk	58	0.0162907268170426	0.000693698532044397	6.70777220606071	0.00213681429815992	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Af	58	0.0116959064327485	0.00177527151211362	4.87222673791109	0.00236192581893348	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Cwb	58	0.0157894736842105	0.000219298245614035	31.7591414843724	1.30202963975058e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Am	58	0.0131578947368421	0.00391604010025063	16.2898830744994	0.000485961414322124	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Cfb	58	0.0242272347535505	0.00728010502446593	20.7070045671649	0.0208661711521254	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	EF	58	0.056390977443609	0.0191550304332259	6.94743672460896	0.00063161437445987	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Csb	58	0.0091533180778032	0.0007900185245723	16.3598599648022	0.00190387054875285	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	ET	58	0.0315789473684211	0.00808270676691729	12.7972302439676	0.0173367569518425	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa220	Cfa	58	0.0106788710907704	0	18.3284473704982	1.75141621744297e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15	f__	g__	s__
Taxa221	Aw	58	0.0159489633173844	0.00370243791296423	17.7818865142659	5.3823872221168e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Csa	58	0.0247046186895811	0.00175182855096926	8.86399376453426	0.0871739173586253	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Cwb	58	0.00324886289798571	0	9.86423487085779	2.19224838170883e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Dfc	58	0.0327993897787948	0.0094802222948676	9.23769133754572	0.00165902613386578	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Dwc	58	0.0233918128654971	0.0031328320802005	76.196731095913	7.77763022280007e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Af	58	0.0087719298245614	9.3984962406015e-05	145.745061170364	1.28181052470593e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	BSh	58	0.0104166666666667	0.00031328320802005	10.2452203027625	7.83198113285819e-07	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	BSk	58	0.025062656641604	0.00678034371643394	12.0822611965881	0.00442341522691574	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Dwb	58	0.00717703349282297	0.000113921166552746	5.67629806870798	0.000163814479746638	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	BWk	58	0	0		0.015625	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Dfa	58	0.0311890838206628	0.00637009189640769	13.5140655568353	0.00151716191531193	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Am	58	0.0257997936016512	0.007703081232493	48.4081730761934	0.0175195273626743	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	EF	58	0.0336842105263158	0.00596491228070175	8.95874081450267	0.0110398842578262	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	ET	58	0.0233918128654971	0.00678780284043442	8.90797771057075	3.17446568978694e-05	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Cfa	58	0.0330237358101135	0.00508624502432552	23.7771079629813	0.0142507522550901	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Cfb	58	0.0362573099415205	0.0291979949874687	9.59066233290264	0.0808444560958613	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Csb	58	0.0237358101135191	0.00132684652808492	13.5149644322089	0.0150242471263431	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa221	Dfb	58	0.0101569713758079	0	9.65355335728651	4.35669569148441e-06	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	s__
Taxa222	Af	58	0.0364912280701754	0.00711779448621554	15.0688247828237	0.0360658842555135	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Cfb	58	0.0309106098579783	0.00760830648048693	6.11163251983286	0.0528269945008321	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	ET	58	0.0183066361556064	0.0033780102429988	8.40633131635776	0.287965240674444	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Dfc	58	0.0411373260738052	0.037291504623628	8.00423049400401	0.0380115836064845	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Dwc	58	0.0221606648199446	0.00220947104603614	17.6078191820516	4.87580748074494e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Am	58	0.0330634278002699	0.0159051474840949	14.4855659425646	0.00293030740318913	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	BSh	58	0.0106326422115896	0.000436697805118858	9.26129725566709	2.58284455651774e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Cfa	58	0.00362976406533575	0	3.3161080724358	1.02517054132514e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Cwb	58	0.0236167341430499	0.00200019278966647	47.594472313056	0.0729883917591313	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Dwb	58	0.00328947368421053	0	12.0189056203699	1.76376877609346e-17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	BSk	58	0.0205949656750572	0.007082924703062	2.82023718608309	0.000417594655290201	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Dfb	58	0.016374269005848	0.00137844611528822	15.1230476298105	0.0708152596701847	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Aw	58	0.0129672006102212	0.0002451781627983	12.835379285785	0.000714465735774278	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Csb	58	0.00412796697626419	0	10.2063528752742	7.43224919062999e-18	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa222	Dfa	58	0.0131578947368421	0.00137844611528822	13.750787467153	0.0125245079576622	k__Bacteria	p__Acidobacteria	c__Acidobacteria-5	o__	f__	g__	s__
Taxa223	Cfa	58	0.0208855472013367	0.00205871822413176	6.0486713945112	0.0581889269129847	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Dfa	58	0.01364522417154	0.0025062656641604	9.72117492391371	0.00546896531665188	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Aw	58	0.0295475530932595	0.0232489117530669	6.7681384314571	0.035876039171404	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	BSh	58	0.0169590643274854	0.00043859649122807	4.48067493923418	0.139652505193594	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Cfb	58	0.0432330827067669	0.0104054779806659	6.1954945370007	0.226828732293828	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Dfb	58	0.0158730158730159	0.00208855472013367	23.5317936137453	0.000276836999498152	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Af	58	0.0337381916329285	0.00722961249277039	34.5786140246328	0.0368331295896801	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Am	58	0.0281954887218045	0.00796634443250985	6.94882176938673	0.00372661576871183	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Dfc	58	0.0192982456140351	0.00288220551378446	5.81400173320841	0.0253680632735169	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Dwc	58	0.0050125313283208	0	9.37609033435751	1.36769321398904e-17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa223	Csb	58	0.00461680517082179	0	4.153517731939	1.21893050907432e-16	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__SC-I-84	f__	g__	s__
Taxa224	Am	58	0.043859649122807	0.0230089111668059	8.11926560482091	0.0192858491449494	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	EF	58	0.0170122275385433	0.00468975468975469	7.63643393541986	0.0917990257369436	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Cfb	58	0.0359231411862991	0.0110693400167084	7.65391341333829	0.0990097767053808	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Csb	58	0.0361842105263158	0.0110040726817043	6.80916749305233	0.134116987296755	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Dwc	58	0.0134158926728586	0	12.4231765233128	2.67064267753784e-17	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	ET	58	0.015255530129672	0.0010351966873706	3.83959800205402	0.0143209913918565	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Dfa	58	0.0247678018575851	0.00350140056022409	13.3646039544622	0.00386578413323878	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Dfb	58	0.0257997936016512	0.0120890461447737	14.8114874503645	0.00118783896395156	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Cfa	58	0.0430622009569378	0.00891433128275233	7.25785520988178	0.10115395523254	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Af	58	0.00967937084089534	2.16057384841414e-05	15.071185119555	2.37099406084068e-17	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Aw	58	0.0336842105263158	0.00694235588972431	7.28135684222776	0.15665025546678	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Dfc	58	0.043859649122807	0.0224937343358396	11.4716875411068	0.192292790529122	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa224	Dwb	58	0.00846944948578343	0	3.81533636207824	0.0148878725406637	k__Bacteria	p__Acidobacteria	c__RB25	o__	f__	g__	s__
Taxa225	Dfa	58	0.0668859649122807	0.025062656641604	5.69418634522335	0.480143095159003	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Af	58	0.0373760488176964	0.0150103519668737	7.36193728241061	0.270680558672865	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Aw	58	0.0536635706914345	0.00961963732861566	6.15937189984607	0.161767165017767	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Dwb	58	0.0153508771929825	0.00109649122807018	6.75223710112009	0.0438810004232515	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	ET	58	0.0285899935022742	0.00823818806274947	13.7083264774988	0.0201247619670052	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	BSk	58	0.0221205186880244	0.0022066034651847	5.72607220888717	0.109907363361655	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Dwc	58	0.0717703349282297	0.0334358623832308	6.16438916040796	0.451788992135952	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	EF	58	0.023203169213356	0.00871129436494462	4.1894293000882	0.0668248888481735	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Cfa	58	0.0106326422115896	0.000607579554947976	33.8318168461987	0.00314224973206083	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Am	58	0.0240415854450942	0.00649772579597141	22.8375170941853	0.406313773742604	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Csb	58	0.00986842105263158	3.91604010025063e-05	4.89406992225008	0.00211128723327931	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Dfc	58	0.0258980785296575	0.00104427736006683	20.3518717490948	0.0438756592497209	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Dfb	58	0.0285087719298246	0.00477756892230576	7.82732267945944	0.000613581643618691	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa225	Cfb	58	0.0111642743221691	0.00729095465937571	14.8003641101687	0.0686706461172257	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__	g__	s__
Taxa226	Am	58	0.0263157894736842	0.0142282790309106	19.5473295625575	0.00245317294539747	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa226	BSh	58	0.0158991228070175	0.00093984962406015	5.77192005852602	0.0411356871925189	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa226	Csa	58	0.0337381916329285	0.000951898978214768	14.0103706200494	8.93808964349527e-17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa226	Dwb	58	0.0087719298245614	5.69605832763727e-05	49.3013472613778	0.0049705234254311	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
Taxa226	ET	58	0.0101214574898785	0.000337381916329285	7.43510973904549	9.95828274257088e-18	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
