ClimateZone,level,from,to,x,n,n1,n2,pvalue,p.adj
Cfb,Order,ccu21,nitrospirales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,ccu21,pedosphaerales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,ccu21,pirellulales,3,4229,27,49410,0.1959787,0.307219537
Cfb,Order,ccu21,planctomycetales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,ccu21,rb41,3,4229,19,49418,0.073458096,0.164810133
Cfb,Order,ccu21,rhizobiales,3,4229,54,49383,0.689314708,0.755524443
Cfb,Order,ccu21,rhodobacterales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,ccu21,rhodospirillales,3,4229,20,49417,0.085862535,0.18102462
Cfb,Order,ccu21,roseiflexales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,ccu21,saprospirales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,ccu21,solibacterales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,ccu21,solirubrobacterales,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,ccu21,syntrophobacterales,2,4229,18,49419,0.195609704,0.306864092
Cfb,Order,ccu21,unassigned,19,4229,149,49288,0.029503814,0.096128134
Cfb,Order,ccu21,wd2101,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,ccu21,xanthomonadales,3,4229,10,49427,0.007367624,0.043702005
Cfb,Order,chthoniobacterales,chthoniobacterales,1,4229,49,49388,0.930284113,0.951505384
Cfb,Order,chthoniobacterales,cytophagales,2,4229,6,49431,0.010265484,0.053753738
Cfb,Order,chthoniobacterales,ellin329,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,chthoniobacterales,ellin5290,2,4229,4,49433,0.002341839,0.025704608
Cfb,Order,chthoniobacterales,ellin6067,1,4229,2,49435,0.00731606,0.043520458
Cfb,Order,chthoniobacterales,ellin6513,3,4229,16,49421,0.042254113,0.118332351
Cfb,Order,chthoniobacterales,fac88,2,4229,13,49424,0.093581045,0.190139756
Cfb,Order,chthoniobacterales,flavobacteriales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,chthoniobacterales,gaiellales,4,4229,41,49396,0.271481213,0.384185499
Cfb,Order,chthoniobacterales,gemmatales,6,4229,47,49390,0.103270569,0.202309804
Cfb,Order,chthoniobacterales,h39,2,4229,2,49435,0,0
Cfb,Order,chthoniobacterales,ld1,1,4229,1,49436,0,0
Cfb,Order,chthoniobacterales,miz46,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,chthoniobacterales,mnd1,2,4229,4,49433,0.002341839,0.025704608
Cfb,Order,chthoniobacterales,myxococcales,8,4229,58,49379,0.056910591,0.141957961
Cfb,Order,chthoniobacterales,nitrospirales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,chthoniobacterales,pedosphaerales,3,4229,38,49399,0.411153482,0.514012178
Cfb,Order,chthoniobacterales,pirellulales,5,4229,22,49415,0.008775404,0.049173852
Cfb,Order,chthoniobacterales,planctomycetales,3,4229,12,49425,0.015118515,0.066351904
Cfb,Order,chthoniobacterales,rb41,9,4229,62,49375,0.036795979,0.109427158
Cfb,Order,chthoniobacterales,rhizobiales,11,4229,71,49366,0.016758982,0.069984318
Cfb,Order,chthoniobacterales,rhodospirillales,4,4229,21,49416,0.029143045,0.095137079
Cfb,Order,chthoniobacterales,saprospirales,7,4229,45,49392,0.035317996,0.107465024
Cfb,Order,chthoniobacterales,solibacterales,7,4229,39,49398,0.015854892,0.068950076
Cfb,Order,chthoniobacterales,solirubrobacterales,3,4229,30,49407,0.252190428,0.364132584
Cfb,Order,chthoniobacterales,stramenopiles,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,chthoniobacterales,sva0725,1,4229,2,49435,0.00731606,0.043520458
Cfb,Order,chthoniobacterales,syntrophobacterales,1,4229,37,49400,0.836992184,0.876863858
Cfb,Order,chthoniobacterales,unassigned,27,4229,153,49284,9.88E-05,0.001957919
Cfb,Order,chthoniobacterales,verrucomicrobiales,2,4229,8,49429,0.025231729,0.088655955
Cfb,Order,chthoniobacterales,xanthomonadales,4,4229,19,49418,0.019201679,0.075634435
Cfb,Order,chthonomonadales,fimbriimonadales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,chthonomonadales,pedosphaerales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,chthonomonadales,saprospirales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,chthonomonadales,solibacterales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,chthonomonadales,unassigned,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,clostridiales,clostridiales,3,4229,10,49427,0.007367624,0.043702005
Cfb,Order,clostridiales,desulfuromonadales,2,4229,12,49425,0.076689191,0.168823877
Cfb,Order,clostridiales,gaiellales,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,clostridiales,gemmatales,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,clostridiales,pirellulales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,clostridiales,rb41,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,clostridiales,rhizobiales,3,4229,14,49423,0.02664181,0.090485029
Cfb,Order,clostridiales,solirubrobacterales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,clostridiales,unassigned,2,4229,45,49392,0.75209856,0.807801021
Cfb,Order,clostridiales,verrucomicrobiales,1,4229,2,49435,0.00731606,0.043520458
Cfb,Order,clostridiales,wd2101,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,clostridiales,xanthomonadales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,cytophagales,cytophagales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,cytophagales,ellin6513,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,cytophagales,flavobacteriales,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,cytophagales,gaiellales,3,4229,20,49417,0.085862535,0.18102462
Cfb,Order,cytophagales,gemmatales,1,4229,16,49421,0.40300641,0.506675553
Cfb,Order,cytophagales,htcc2188,2,4229,16,49421,0.151867332,0.259526221
Cfb,Order,cytophagales,iib,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,cytophagales,myxococcales,7,4229,84,49353,0.430101371,0.531171994
Cfb,Order,cytophagales,nitrospirales,2,4229,18,49419,0.195609704,0.306864092
Cfb,Order,cytophagales,opitutales,4,4229,22,49415,0.035133528,0.106973612
Cfb,Order,cytophagales,pedosphaerales,5,4229,37,49400,0.09208941,0.18810409
Cfb,Order,cytophagales,pirellulales,2,4229,14,49423,0.111837201,0.212818055
Cfb,Order,cytophagales,planctomycetales,2,4229,13,49424,0.093581045,0.190139756
Cfb,Order,cytophagales,rb41,2,4229,35,49402,0.585545933,0.666993872
Cfb,Order,cytophagales,rhodospirillales,1,4229,17,49420,0.433627615,0.534059043
Cfb,Order,cytophagales,roseiflexales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,cytophagales,saprospirales,4,4229,46,49391,0.357736887,0.46590047
Cfb,Order,cytophagales,sbr1031,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,cytophagales,solibacterales,2,4229,16,49421,0.151867332,0.259526221
Cfb,Order,cytophagales,sphingobacteriales,5,4229,33,49404,0.058414119,0.144353026
Cfb,Order,cytophagales,sphingomonadales,3,4229,27,49410,0.1959787,0.307219537
Cfb,Order,cytophagales,stramenopiles,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,cytophagales,syntrophobacterales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,cytophagales,unassigned,11,4229,135,49302,0.488856985,0.582643994
Cfb,Order,cytophagales,verrucomicrobiales,2,4229,14,49423,0.111837201,0.212818055
Cfb,Order,cytophagales,wd2101,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,cytophagales,xanthomonadales,7,4229,46,49391,0.03966319,0.113361543
Cfb,Order,desulfuromonadales,desulfuromonadales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,desulfuromonadales,ellin6513,1,4229,1,49436,0,0
Cfb,Order,desulfuromonadales,nitrospirales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,desulfuromonadales,rb41,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,desulfuromonadales,saprospirales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,desulfuromonadales,sphingomonadales,1,4229,1,49436,0,0
Cfb,Order,desulfuromonadales,unassigned,3,4229,52,49385,0.660164785,0.730836484
Cfb,Order,desulfuromonadales,verrucomicrobiales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,dh61,gaiellales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,dh61,iib,1,4229,1,49436,0,0
Cfb,Order,dh61,miz46,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,dh61,myxococcales,3,4229,29,49408,0.233055062,0.345769234
Cfb,Order,dh61,opitutales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,dh61,rhizobiales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,dh61,rhodospirillales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,dh61,saprospirales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,dh61,wd2101,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,ellin329,ellin329,2,4229,17,49420,0.173347368,0.283391993
Cfb,Order,ellin329,ellin6067,2,4229,4,49433,0.002341839,0.025704608
Cfb,Order,ellin329,fac88,2,4229,12,49425,0.076689191,0.168823877
Cfb,Order,ellin329,fimbriimonadales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,ellin329,gemmatimonadales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,ellin329,iib,1,4229,1,49436,0,0
Cfb,Order,ellin329,miz46,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,ellin329,myxococcales,1,4229,38,49399,0.847818194,0.885798763
Cfb,Order,ellin329,pedosphaerales,1,4229,31,49406,0.756249722,0.811202325
Cfb,Order,ellin329,planctomycetales,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,ellin329,rhizobiales,4,4229,45,49392,0.340279542,0.449304983
Cfb,Order,ellin329,rhodobacterales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,ellin329,rhodospirillales,3,4229,37,49400,0.391252158,0.49675703
Cfb,Order,ellin329,saprospirales,6,4229,40,49397,0.051018429,0.132658015
Cfb,Order,ellin329,solibacterales,4,4229,52,49385,0.461875189,0.558890549
Cfb,Order,ellin329,solirubrobacterales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,ellin329,sphingobacteriales,3,4229,24,49413,0.144381075,0.251658209
Cfb,Order,ellin329,sphingomonadales,2,4229,8,49429,0.025231729,0.088655955
Cfb,Order,ellin329,unassigned,2,4229,82,49355,0.975417296,0.985476771
Cfb,Order,ellin329,wd2101,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,ellin329,xanthomonadales,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,ellin5290,ellin5290,1,4229,2,49435,0.00731606,0.043520458
Cfb,Order,ellin5290,gemmatales,4,4229,10,49427,0.000797469,0.011521217
Cfb,Order,ellin5290,h39,2,4229,3,49434,0.000625569,0.009737323
Cfb,Order,ellin5290,mnd1,2,4229,7,49430,0.016828741,0.069984318
Cfb,Order,ellin5290,myxococcales,4,4229,24,49413,0.049241988,0.130050465
Cfb,Order,ellin5290,nitrospirales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,ellin5290,rb41,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,ellin5290,rhizobiales,1,4229,16,49421,0.40300641,0.506675553
Cfb,Order,ellin5290,rhodospirillales,2,4229,11,49426,0.061296522,0.146388252
Cfb,Order,ellin5290,saprospirales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,ellin5290,solibacterales,2,4229,18,49419,0.195609704,0.306864092
Cfb,Order,ellin5290,solirubrobacterales,3,4229,11,49426,0.010801076,0.055526614
Cfb,Order,ellin5290,sphingobacteriales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,ellin5290,syntrophobacterales,2,4229,7,49430,0.016828741,0.069984318
Cfb,Order,ellin5290,unassigned,7,4229,84,49353,0.430101371,0.531171994
Cfb,Order,ellin5290,wd2101,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,ellin6067,gaiellales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,ellin6067,mnd1,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,ellin6067,opitutales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,ellin6067,rhizobiales,1,4229,25,49412,0.643086074,0.71600335
Cfb,Order,ellin6067,saprospirales,1,4229,10,49427,0.20855726,0.319437151
Cfb,Order,ellin6067,solibacterales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,ellin6067,unassigned,2,4229,49,49388,0.801669139,0.848829711
Cfb,Order,ellin6513,ellin6513,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,ellin6513,fac88,3,4229,17,49420,0.051627162,0.133611005
Cfb,Order,ellin6513,fimbriimonadales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,ellin6513,gemmatales,4,4229,54,49383,0.49561882,0.588716321
Cfb,Order,ellin6513,miz46,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,ellin6513,myxococcales,2,4229,33,49404,0.544786877,0.63220008
Cfb,Order,ellin6513,nitrospirales,3,4229,18,49419,0.062035693,0.147519776
Cfb,Order,ellin6513,pedosphaerales,4,4229,22,49415,0.035133528,0.106973612
Cfb,Order,ellin6513,planctomycetales,2,4229,12,49425,0.076689191,0.168823877
Cfb,Order,ellin6513,rb41,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,ellin6513,rhizobiales,5,4229,23,49414,0.011028499,0.056648098
Cfb,Order,ellin6513,rhodobacterales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,ellin6513,rhodospirillales,3,4229,21,49416,0.099208298,0.197109525
Cfb,Order,ellin6513,saprospirales,1,4229,25,49412,0.643086074,0.71600335
Cfb,Order,ellin6513,solibacterales,4,4229,36,49401,0.190840252,0.301271251
Cfb,Order,ellin6513,syntrophobacterales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,ellin6513,unassigned,10,4229,63,49374,0.017104161,0.070982182
Cfb,Order,ellin6513,wd2101,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,ellin6513,xanthomonadales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,envops12,myxococcales,3,4229,13,49424,0.02038301,0.077509661
Cfb,Order,envops12,opitutales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,envops12,pedosphaerales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,envops12,pirellulales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,envops12,sbr1031,1,4229,1,49436,0,0
Cfb,Order,envops12,sphingobacteriales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,envops12,unassigned,1,4229,26,49411,0.664481877,0.734459054
Cfb,Order,fac88,fac88,7,4229,44,49393,0.031305846,0.099739605
Cfb,Order,fac88,fimbriimonadales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,fac88,gaiellales,1,4229,19,49418,0.492187704,0.585666996
Cfb,Order,fac88,gemmatales,7,4229,55,49382,0.094802572,0.191726467
Cfb,Order,fac88,h39,1,4229,10,49427,0.20855726,0.319437151
Cfb,Order,fac88,htcc2188,2,4229,6,49431,0.010265484,0.053753738
Cfb,Order,fac88,miz46,2,4229,10,49427,0.047525037,0.126445601
Cfb,Order,fac88,myxococcales,11,4229,91,49346,0.087255262,0.181691369
Cfb,Order,fac88,nitrospirales,2,4229,15,49422,0.131314853,0.237058099
Cfb,Order,fac88,opitutales,1,4229,18,49419,0.463379854,0.559933515
Cfb,Order,fac88,pedosphaerales,3,4229,38,49399,0.411153482,0.514012178
Cfb,Order,fac88,pirellulales,3,4229,26,49411,0.178175185,0.28706799
Cfb,Order,fac88,planctomycetales,1,4229,23,49414,0.597085405,0.676447626
Cfb,Order,fac88,rb41,1,4229,29,49408,0.722477186,0.783474356
Cfb,Order,fac88,rhizobiales,3,4229,43,49394,0.507737296,0.599670508
Cfb,Order,fac88,rhodospirillales,3,4229,44,49393,0.526222375,0.61505542
Cfb,Order,fac88,roseiflexales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,fac88,solibacterales,2,4229,52,49385,0.833141753,0.874268376
Cfb,Order,fac88,sphingobacteriales,3,4229,31,49406,0.271633784,0.384246147
Cfb,Order,fac88,stramenopiles,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,fac88,syntrophobacterales,1,4229,19,49418,0.492187704,0.585666996
Cfb,Order,fac88,unassigned,21,4229,218,49219,0.238991517,0.35179491
Cfb,Order,fac88,xanthomonadales,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,fimbriimonadales,gemmatales,5,4229,45,49392,0.183742254,0.293026592
Cfb,Order,fimbriimonadales,gemmatimonadales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,fimbriimonadales,iib,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,fimbriimonadales,myxococcales,3,4229,31,49406,0.271633784,0.384246147
Cfb,Order,fimbriimonadales,n1423wl,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,fimbriimonadales,pedosphaerales,2,4229,10,49427,0.047525037,0.126445601
Cfb,Order,fimbriimonadales,pirellulales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,fimbriimonadales,planctomycetales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,fimbriimonadales,rhizobiales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,fimbriimonadales,rhodobacterales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,fimbriimonadales,rhodospirillales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,fimbriimonadales,saprospirales,1,4229,19,49418,0.492187704,0.585666996
Cfb,Order,fimbriimonadales,solibacterales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,fimbriimonadales,sphingobacteriales,2,4229,18,49419,0.195609704,0.306864092
Cfb,Order,fimbriimonadales,sphingomonadales,1,4229,2,49435,0.00731606,0.043520458
Cfb,Order,fimbriimonadales,unassigned,2,4229,61,49376,0.903007375,0.929184706
Cfb,Order,fimbriimonadales,verrucomicrobiales,3,4229,9,49428,0.004739562,0.035556866
Cfb,Order,fimbriimonadales,wd2101,4,4229,12,49425,0.002166197,0.024614647
Cfb,Order,flavobacteriales,myxococcales,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,flavobacteriales,pirellulales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,flavobacteriales,pseudomonadales,2,4229,10,49427,0.047525037,0.126445601
Cfb,Order,flavobacteriales,rb41,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,flavobacteriales,rhizobiales,1,4229,18,49419,0.463379854,0.559933515
Cfb,Order,flavobacteriales,saprospirales,3,4229,18,49419,0.062035693,0.147519776
Cfb,Order,flavobacteriales,sphingobacteriales,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,flavobacteriales,unassigned,2,4229,31,49406,0.50177862,0.5944706
Cfb,Order,flavobacteriales,xanthomonadales,2,4229,14,49423,0.111837201,0.212818055
Cfb,Order,gaiellales,gaiellales,8,4229,49,49388,0.021749655,0.080791299
Cfb,Order,gaiellales,gemmatales,1,4229,50,49387,0.93518441,0.955068896
Cfb,Order,gaiellales,h39,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,gaiellales,iib,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,gaiellales,mariprofundales,1,4229,9,49428,0.176350816,0.285068492
Cfb,Order,gaiellales,mnd1,3,4229,16,49421,0.042254113,0.118332351
Cfb,Order,gaiellales,myxococcales,6,4229,108,49329,0.826440726,0.868853991
Cfb,Order,gaiellales,n1423wl,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,gaiellales,nitrospirales,1,4229,33,49404,0.786406642,0.836695576
Cfb,Order,gaiellales,opitutales,3,4229,10,49427,0.007367624,0.043702005
Cfb,Order,gaiellales,pedosphaerales,3,4229,41,49396,0.46983955,0.566053772
Cfb,Order,gaiellales,pirellulales,1,4229,26,49411,0.664481877,0.734459054
Cfb,Order,gaiellales,rb41,6,4229,52,49385,0.153311012,0.260803872
Cfb,Order,gaiellales,rhizobiales,12,4229,84,49353,0.025932509,0.088979379
Cfb,Order,gaiellales,roseiflexales,1,4229,11,49426,0.241281869,0.353926673
Cfb,Order,gaiellales,saprospirales,9,4229,64,49373,0.044475695,0.121969335
Cfb,Order,gaiellales,solibacterales,5,4229,52,49385,0.283787325,0.39582921
Cfb,Order,gaiellales,solirubrobacterales,6,4229,80,49357,0.532570719,0.62124874
Cfb,Order,gaiellales,sphingobacteriales,2,4229,9,49428,0.035477813,0.10774088
Cfb,Order,gaiellales,sphingomonadales,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,gaiellales,syntrophobacterales,4,4229,25,49412,0.057376743,0.14292155
Cfb,Order,gaiellales,unassigned,24,4229,241,49196,0.183046069,0.292249255
Cfb,Order,gaiellales,verrucomicrobiales,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,gaiellales,wd2101,3,4229,35,49402,0.351208112,0.460250182
Cfb,Order,gemmatales,gemmatales,25,4229,224,49213,0.069144137,0.158810834
Cfb,Order,gemmatales,gemmatimonadales,2,4229,17,49420,0.173347368,0.283391993
Cfb,Order,gemmatales,h39,4,4229,10,49427,0.000797469,0.011521217
Cfb,Order,gemmatales,iib,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,gemmatales,ld1,2,4229,4,49433,0.002341839,0.025704608
Cfb,Order,gemmatales,mariprofundales,1,4229,4,49433,0.039052244,0.112337348
Cfb,Order,gemmatales,mnd1,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,gemmatales,myxococcales,10,4229,237,49200,0.992887811,0.997553409
Cfb,Order,gemmatales,n1423wl,1,4229,12,49425,0.274200404,0.385857881
Cfb,Order,gemmatales,nitrospirales,6,4229,73,49364,0.434635316,0.534735756
Cfb,Order,gemmatales,opitutales,1,4229,36,49401,0.82547312,0.868063526
Cfb,Order,gemmatales,pedosphaerales,13,4229,79,49358,0.006783511,0.043058544
Cfb,Order,gemmatales,pirellulales,29,4229,188,49249,0.000672154,0.010336125
Cfb,Order,gemmatales,pla1,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,gemmatales,planctomycetales,12,4229,99,49338,0.079444959,0.171715351
Cfb,Order,gemmatales,rb41,13,4229,77,49360,0.005375417,0.037608232
Cfb,Order,gemmatales,rhizobiales,5,4229,98,49339,0.853427905,0.890177071
Cfb,Order,gemmatales,rhodospirillales,3,4229,90,49347,0.955181569,0.970608956
Cfb,Order,gemmatales,rickettsiales,1,4229,20,49417,0.519994998,0.610067271
Cfb,Order,gemmatales,roseiflexales,4,4229,22,49415,0.035133528,0.106973612
Cfb,Order,gemmatales,saprospirales,2,4229,57,49380,0.876048174,0.907935109
Cfb,Order,gemmatales,solibacterales,16,4229,85,49352,0.000771516,0.011180863
Cfb,Order,gemmatales,solirubrobacterales,1,4229,64,49373,0.977218121,0.986821711
Cfb,Order,gemmatales,sphingobacteriales,3,4229,52,49385,0.660164785,0.730836484
Cfb,Order,gemmatales,sphingomonadales,1,4229,19,49418,0.492187704,0.585666996
Cfb,Order,gemmatales,stramenopiles,2,4229,13,49424,0.093581045,0.190139756
Cfb,Order,gemmatales,streptophyta,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,gemmatales,sva0725,1,4229,10,49427,0.20855726,0.319437151
Cfb,Order,gemmatales,syntrophobacterales,4,4229,35,49402,0.175842483,0.285068492
Cfb,Order,gemmatales,unassigned,58,4229,461,48976,0.001273172,0.016448689
Cfb,Order,gemmatales,verrucomicrobiales,5,4229,31,49406,0.044857711,0.122606416
Cfb,Order,gemmatales,wd2101,6,4229,111,49326,0.846801062,0.884890055
Cfb,Order,gemmatales,xanthomonadales,4,4229,47,49390,0.375221667,0.482245902
Cfb,Order,gemmatimonadales,gemmatimonadales,2,4229,7,49430,0.016828741,0.069984318
Cfb,Order,gemmatimonadales,myxococcales,3,4229,44,49393,0.526222375,0.61505542
Cfb,Order,gemmatimonadales,opitutales,2,4229,13,49424,0.093581045,0.190139756
Cfb,Order,gemmatimonadales,pedosphaerales,3,4229,20,49417,0.085862535,0.18102462
Cfb,Order,gemmatimonadales,pseudomonadales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,gemmatimonadales,rb41,1,4229,40,49397,0.86752725,0.901037163
Cfb,Order,gemmatimonadales,rhizobiales,5,4229,35,49402,0.074162402,0.165832577
Cfb,Order,gemmatimonadales,rhodospirillales,4,4229,15,49422,0.006608662,0.042396924
Cfb,Order,gemmatimonadales,roseiflexales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,gemmatimonadales,saprospirales,2,4229,30,49407,0.479506539,0.574562962
Cfb,Order,gemmatimonadales,solibacterales,2,4229,32,49405,0.523550254,0.613296723
Cfb,Order,gemmatimonadales,solirubrobacterales,1,4229,13,49424,0.307040288,0.417631632
Cfb,Order,gemmatimonadales,sphingobacteriales,2,4229,22,49415,0.289748824,0.401943288
Cfb,Order,gemmatimonadales,sphingomonadales,3,4229,25,49412,0.160953328,0.26854786
Cfb,Order,gemmatimonadales,unassigned,5,4229,104,49333,0.888963314,0.918398751
Cfb,Order,gemmatimonadales,wd2101,3,4229,19,49418,0.073458096,0.164810133
Cfb,Order,gemmatimonadales,xanthomonadales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,h39,myxococcales,2,4229,14,49423,0.111837201,0.212818055
Cfb,Order,h39,n1423wl,1,4229,1,49436,0,0
Cfb,Order,h39,nitrospirales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,h39,pirellulales,1,4229,6,49431,0.087016933,0.181414238
Cfb,Order,h39,planctomycetales,1,4229,3,49434,0.020697041,0.0776638
Cfb,Order,h39,rb41,5,4229,18,49419,0.002937139,0.028949145
Cfb,Order,h39,rhizobiales,2,4229,14,49423,0.111837201,0.212818055
Cfb,Order,h39,roseiflexales,2,4229,5,49432,0.005480934,0.037992284
Cfb,Order,h39,solibacterales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,h39,solirubrobacterales,1,4229,8,49429,0.145045704,0.251852413
Cfb,Order,h39,stramenopiles,1,4229,1,49436,0,0
Cfb,Order,h39,unassigned,9,4229,52,49385,0.011717882,0.058387764
Cfb,Order,h39,wd2101,3,4229,6,49431,0.000696384,0.010634786
Cfb,Order,htcc2188,mnd1,1,4229,5,49432,0.061433117,0.146388252
Cfb,Order,htcc2188,myxococcales,3,4229,25,49412,0.160953328,0.26854786
Cfb,Order,htcc2188,nitrospirales,1,4229,15,49422,0.371614025,0.479545033
Cfb,Order,htcc2188,pedosphaerales,2,4229,12,49425,0.076689191,0.168823877
Cfb,Order,htcc2188,pirellulales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,htcc2188,planctomycetales,1,4229,10,49427,0.20855726,0.319437151
Cfb,Order,htcc2188,rhizobiales,1,4229,16,49421,0.40300641,0.506675553
Cfb,Order,htcc2188,rhodospirillales,3,4229,12,49425,0.015118515,0.066351904
Cfb,Order,htcc2188,sphingobacteriales,1,4229,14,49423,0.339574135,0.448740125
Cfb,Order,htcc2188,syntrophobacterales,4,4229,14,49423,0.004736012,0.035556866
Cfb,Order,htcc2188,unassigned,10,4229,90,49347,0.145627563,0.252768743
Cfb,Order,iib,rhodospirillales,1,4229,7,49430,0.11509221,0.216187553
Cfb,Order,iib,saprospirales,2,4229,15,49422,0.131314853,0.237058099
