Taxa	ClimateZone	nTaxa	degree	between	close	eigenv	Kingdom	Phylum	Class	Order	Family	Genus	Species
Taxa314	Aw	114	0.0277286135693215	0.0553518752633797	3.25526328671853	0.0556796520963964	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
Taxa314	Cfb	114	0.0259955752212389	0.0317734671302149	2.82291158611822	0.0362879843542178	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
Taxa314	Dwb	114	0.0135693215339233	0.0181837336704593	5.73115212459409	4.35572514874504e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Acidobacteriaceae	g__	s__
Taxa315	Dfc	114	0.0114523685580427	0.02339741206217	12.0478779741189	0.000122214071459293	k__Bacteria						
Taxa315	Dwc	114	0.0277554304102977	0.0572778990920584	12.6805842457674	0.00096280342251883	k__Bacteria						
Taxa315	ET	114	0.0108161258603736	0.0111585194549796	2.75344464557283	0.00966864319002042	k__Bacteria						
Taxa315	BSk	114	0.00408441116405718	0	1.73202438900102	0.000317690167966235	k__Bacteria						
Taxa315	Cfa	114	0.0223841749089016	0.0635922510597159	4.16586452025104	0.0528835611752206	k__Bacteria						
Taxa315	Dfb	114	0.0173143516737207	0.0326567910734898	2.69495979683703	0.0520050339079528	k__Bacteria						
Taxa315	Af	114	0.028023598820059	0.0557487006602051	3.52686908871992	0.0517429732251559	k__Bacteria						
Taxa315	Aw	114	0.0298672566371681	0.0568011219974716	3.42134076158913	0.355124700865258	k__Bacteria						
Taxa315	Dwb	114	0.0147492625368732	0.016740412979351	2.05659135014627	0.0228443277096953	k__Bacteria						
Taxa315	Csb	114	0.0103244837758112	0.00546512852928782	3.04258931058197	0.245813785845287	k__Bacteria						
Taxa315	Dfa	114	0.00442477876106195	0.00068073519400953	4.02675563772983	0.00439976669259311	k__Bacteria						
Taxa315	Cfb	114	0.0238938053097345	0.0267383059418458	4.41587651959652	0.00228838349798073	k__Bacteria						
Taxa316	BWh	114	0.0126763932073667	0	4.28846206298621	0.0327445912835114	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Csb	114	0.0188790560471976	0.0294247787610619	3.32017285767528	0.000128351080331791	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	ET	114	0.0218910107126223	0.0446303812628917	2.74793122494334	5.97296490594847e-05	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Aw	114	0.0247787610619469	0.0555752212389381	3.69262801071498	0.0209490797122112	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Dfa	114	0.0272861356932153	0.0609460598398652	4.39859602152107	0.0398925160913332	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Dwb	114	0.0105088495575221	0.00336796776232617	2.5743635678237	0.020381681306546	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Dwc	114	0.0285152409046214	0.0214917825537295	10.0943865279011	0.202710371478059	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	EF	114	0.015929203539823	0.00897597977243995	1.79992475089297	0.102231345224942	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Am	114	0.0161374284226965	0.0366531568379564	5.40136612278518	0.00361060659191159	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Dfc	114	0.0201126307320998	0.035743018043903	3.23335870156325	0.0379894950280424	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Cfb	114	0.0190605854322668	0.0179665467276087	2.01019416762933	0.166429562689584	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Af	114	0.0208596713021492	0.0541922521220878	3.40963531446939	0.000218010838585286	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Dfb	114	0.015929203539823	0.0198061525495154	4.11202445197298	0.00023179428779188	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa316	Cfa	114	0.0213430504945341	0.029039934557894	4.02256747947178	0.0357667846336979	k__Bacteria	p__Acidobacteria	c__Acidobacteriia	o__Acidobacteriales	f__Koribacteraceae	g__	s__
Taxa317	Af	114	0.0141592920353982	0.0337152338811631	4.82826724622477	5.690113168272e-05	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Aw	114	0.0160134850400337	0.0247200650171573	8.95576479134961	0.000378725819890344	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	BSh	114	0.0213864306784661	0.0490676359039191	3.67095506875019	2.8904075307196e-06	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	BWh	114	0.0130873738003241	0.000652142946172611	2.8799975569589	7.01997766837439e-17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	BWk	114	0.00678870166080737	0	4.38275709376115	6.47690157013529e-17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Cwb	114	0.0123357468490212	0.00840420641305597	5.4152056543551	0.00332306178135784	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Dfb	114	0.0140117994100295	0.0218539296249473	5.08671329347787	0.056751657267086	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Dwb	114	0.011572498298162	0.0114874063989108	6.45320372466504	0.0208453297097403	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Cfa	114	0.0116441546343735	0.0338761727327167	3.35723539342104	0.000517108950357374	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Dwc	114	0.0132743362831858	0.0184030571198713	4.11582077728638	0.0145268654144144	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Csb	114	0.00931532370749884	0.00679519595448799	5.97577665801649	0.00928641500977364	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	ET	114	0.0234853641933288	0.0546046873480502	3.25253506408743	0.0492116970342031	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Dfa	114	0.0123893805309735	0.0296586599241467	5.95515911812374	0.00262329750925409	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Cfb	114	0.0260829063809967	0.0773338212788609	5.33545456211697	0.0659192928530911	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	BSk	114	0.0139064475347661	0.0190084883510927	2.80132555308805	3.77831349915415e-05	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Am	114	0.0307405682347462	0.0726761594251115	3.39996468489433	0.00629869328242803	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa317	Dfc	114	0.0265486725663717	0.0633691529709229	2.91950387138468	0.00243172286109079	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
Taxa318	Aw	114	0.0357259914782039	0.102554197686941	4.20117610086111	0.0428321157372997	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	BSk	114	0.00884955752212389	0.000798040455120101	3.07116476539152	0.0963833298143352	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Cfa	114	0.0167158308751229	0.00949044809664279	9.37412157649121	0.00103300273341067	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Csb	114	0.0182196772514315	0.0359745668178776	3.20307680361617	0.0160638415558375	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Dwb	114	0.0212389380530973	0.0408765276021913	3.4935920671671	0.009756397623725	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	BSh	114	0.00626843657817109	0.0039572798145807	0.985165097590787	0.0784866253273145	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Dfa	114	0.0279101429543907	0.0266580764368375	5.44848420963504	0.053199469123426	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Cfb	114	0.0102654867256637	0.00160556257901391	3.38496381110754	0.0380399354253772	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Dfc	114	0.0309734513274336	0.0568307522123894	3.34807523563143	0.00176121743318228	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Dwc	114	0.0142362447095037	0.0187228604408289	3.99139811130169	0.00457571488485755	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Af	114	0.0274336283185841	0.0555546776232617	7.31198082174848	0.00263691808789034	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	ET	114	0.033291192583228	0.0940039732707242	3.40560345734098	0.0002772850972329	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Dfb	114	0.0151706700379267	0.0111371982421287	3.32283887566732	0.00849112272215301	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Am	114	0.0112630732099759	0.0163343293874267	3.58241439308621	0.00267188072847388	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa318	Cwb	114	0.0191740412979351	0.0309273598820059	3.31952911068986	0.0626341717690199	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae		
Taxa319	Aw	114	0.032274856845393	0.0548263553208894	3.29701218749413	0.0917072594414173	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	BWk	114	0	0		1.72656119050151e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Csa	114	0.00600505689001264	0	12.2247250571943	1.46049500557368e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Am	114	0.0156168662155128	0.0221331895590094	4.55477651104088	0.0183178764348836	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Dfc	114	0.0128720836685438	0.0264481094127112	2.74234273754932	0.213366859496914	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	BSh	114	0.0150057714505579	0.00393008299895564	2.86478774759581	0.072218361925944	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	BWh	114	0	0		2.56617654502051e-17	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Dfa	114	0.0170183798502383	0.0320674900320918	30.890532761705	0.00356146535292639	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	EF	114	0.0173451327433628	0.0074905183312263	2.41412508955069	0.119158104573354	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Dfb	114	0.00884955752212389	0.00611040876527602	31.0962969519006	8.90284369641351e-05	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Dwb	114	0.0104112441436752	0.000938871123670707	2.35927962001917	0.0341601994281206	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Af	114	0.0275319567354966	0.0642734232336002	3.78945035870729	0.00292191674762847	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Cwb	114	0.0221238938053097	0.0343041913838374	3.41942756236086	0.02253802160155	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Csb	114	0.00540806293018683	0.00154516083719624	4.08250654208442	0.0493070706068583	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	BSk	114	0.0244416350611041	0.0284374811871651	2.32488975238838	6.74470794886827e-05	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Dwc	114	0.0331858407079646	0.0679058680994522	4.46832873749245	9.00417698226683e-05	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Cfa	114	0.0371681415929204	0.032543194268858	4.10030775059797	0.0919195591341052	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	ET	114	0.0185036202735318	0.0411949775887829	7.06403668395442	0.00537246118658224	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa319	Cfb	114	0.0319945541184479	0.0385101624039677	2.80398224361418	0.199534068590961	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	o__RB41	f__	g__	s__
Taxa32	BWh	114	0.0196656833824975	0.0025655132587286	3.3302387217237	0.130721339962632	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Dfb	114	0.0235988200589971	0.0421934260429836	4.91147454921177	0.00915145638828378	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	BSk	114	0.0312337324310255	0.0632947869413252	3.00523846989116	0.000640553154420034	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	BWk	114	0.0186704079430175	0.00106572415281675	7.10943356701095	0.0144532358895082	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Csb	114	0.0130636325326591	0.014177352356872	8.75745490864869	0.000316026693137254	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Dfa	114	0.0136765888978278	0.0162768647281922	21.3583216026886	0.00098395586396241	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	EF	114	0.024968394437421	0.0462344229727289	2.73271349533202	2.15468125839812e-05	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Dfc	114	0.0184365781710914	0.0574957859249895	3.20313959110832	0.00250394516978036	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Am	114	0.0194690265486726	0.0342999367888748	7.29428555435067	0.0458588534556866	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	BSh	114	0.0134850400337126	0.0155318764674011	4.86337097028087	0.00636584540593629	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Csa	114	0.00573582431989512	0	3.49955952245124	1.06475841196159e-16	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Af	114	0.012291052114061	0.010306925129934	4.43494511487725	0.000586083005927975	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Cfa	114	0.0160398230088496	0.017659608091024	4.7538081476783	0.00200699522049921	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Cwb	114	0.0101606030809571	0.00520906494357822	391.145931194542	0.000225356685707759	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Dwb	114	0.0121681415929204	0.00674910450906026	3.20269780100856	2.98521344978941e-06	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Dwc	114	0.0172566371681416	0.0372550568900126	6.19002952683102	0.000792781505841359	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	ET	114	0.0100038476337053	0.0187984389600396	3.96901840870005	0.0589453502295907	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Cfb	114	0.0176991150442478	0.0329847144006436	4.77940524173504	0.0373501344052286	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa32	Aw	114	0.00995575221238938	0.00523467130214918	5.50918572488459	0.00406497357539146	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae		
Taxa320	Af	114	0.0331858407079646	0.0492849241466498	3.32283792834322	0.208481828961137	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	BWh	114	0.01413287544578	0.00645555408796724	2.35461261847677	9.8490041547921e-06	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	BWk	114	0.0113222280062467	0.00155936268312635	4.45540552990671	0.00140975028648794	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Csa	114	0.00528118755352555	0	7.15745294562305	0.00358210674555795	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Dfa	114	0.017178552837064	0.0108295530601621	5.76610382510852	0.00168758263048959	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Dwc	114	0.0145757418011452	0.0198557299025805	6.12754820808642	0.0150631640331323	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Cfa	114	0.0313138189244384	0.0218807740931635	5.37738346496495	0.00907027373463439	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Cfb	114	0.0168141592920354	0.0076090391908976	4.54613812078132	0.193791184288508	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Aw	114	0.02275600505689	0.0631810246222383	4.8013846902226	0.0046871751515288	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Cwb	114	0.00752212389380531	0.00213337547408344	4.64447950353804	8.59851683237229e-07	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Dfc	114	0.0232883092687471	0.0149461041985495	4.58421198041927	0.0890106113765745	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Dwb	114	0.0079646017699115	0.00267857142857143	11.4482098658252	0.0638357012685265	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Csb	114	0.0176991150442478	0.0204474248337273	3.60833583519584	0.0150987340206038	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Am	114	0.015732546705998	0.0266979210563281	2.85845823366143	0.000310162805721191	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	BSk	114	0.0248630425621576	0.0614201432785504	2.77282732271839	3.76842874597916e-05	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa320	Dfb	114	0.015802781289507	0.0448911865631208	4.81632680815736	0.00050821361979109	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Nocardioidaceae	g__Kribbella	s__
Taxa321	BWk	114	0.00660600772778262	0	2.40501965561793	0.00482762835399259	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Cfa	114	0.00589970501474926	0.00103596010675657	21.1909872817551	0.00803031883470673	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Cfb	114	0.0160398230088496	0.0388748419721871	3.79655364159129	0.00604140679774554	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Cwb	114	0.0137320720170888	0.004778979031344	3.07985463719799	0.120290865962814	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	EF	114	0.0198444623223384	0.0295368348465694	2.93579826644122	0.00197842057005977	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Csb	114	0.0270403146509341	0.0847029077117573	2.71224909712042	0.000234663465811785	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Dfa	114	0.00589970501474926	0.00250210703750527	39.9820886502476	1.31252646002274e-10	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	BSk	114	0.0328171091445428	0.107399652338812	8.20388701842261	0.00151031352559422	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Dwb	114	0.0148546144121365	0.0307533411594726	5.05685703759332	0.0125093246258848	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Am	114	0.0129339686861811	0.0168360400661286	2.58295710050009	0.00653108932524461	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Dwc	114	0.0156168662155128	0.0274224734141444	5.57490759258513	0.00213096309441169	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Dfb	114	0.0160398230088496	0.0211757269279393	2.89632652794143	0.0114163633467542	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Dfc	114	0.0195621797857476	0.0518747088961341	2.40864217392819	1.97259890708771e-05	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	ET	114	0.0189058728881738	0.0328769681645788	2.62281294881051	0.000467122469805112	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Aw	114	0.011378002528445	0.00675757028475107	3.74523399535496	0.00879420317076478	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	BSh	114	0.0102654867256637	0.0101769911504425	2.13344931984775	0.116102154420975	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa321	Af	114	0.012291052114061	0.0117818513836213	2.71834774534389	0.0632716633032295	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bdellovibrionaceae	g__	s__
Taxa322	Aw	114	0.0176991150442478	0.0487478177111553	3.09024878544145	0.00281979724002733	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	BSk	114	0.0207772220084648	0.0392115099213983	2.7634174788075	0.00772598919177675	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Cfb	114	0.0176991150442478	0.0319018647281922	10.0685608929692	0.00615619399384723	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Csb	114	0.015836050302748	0.0206850089826336	4.33834894154836	0.0879226010140322	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Dfc	114	0.0163376446562287	0.020580083633181	2.2620188565357	0.0642539597174053	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Af	114	0.0348776678813118	0.122322822934484	4.1120031072119	0.00204613084569969	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Am	114	0.0195621797857476	0.026465500033269	3.81643829913625	0.00478610817071622	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Cfa	114	0.0140551795939615	0.0275340224585409	6.06319439411388	0.0105511667052512	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Csa	114	0.0104883644706654	6.14552605703048e-05	144.726950364469	1.94368320402376e-17	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Dfb	114	0.0144387517466232	0.034724532570364	2.56366691648299	0.0149010057156842	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	ET	114	0.0152855993563958	0.0152568670267785	3.51743107627998	0.00445443153335216	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Dwb	114	0.00884955752212389	0.000848359837647215	6.24880459235683	0.0253553337795712	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Dfa	114	0.0162241887905605	0.0289981036662453	6.4579820763031	0.00703843924595958	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
Taxa322	Dwc	114	0.011572498298162	0.0146844306136342	4.8564629897776	0.000270866603315653	k__Bacteria	p__Planctomycetes	c__OM190	o__agg27	f__	g__	s__
