"level","from","to","No of ClimateZones","ClimateZones"
"Order","84","ellin5290",2,"Af, Dwc"
"Order","mnd1","sbr1031",2,"Af, Dfb"
"Order","258ds10","ccu21",2,"Af, ET"
"Order","15","dh61",2,"Af, BSk"
"Order","3","bdellovibrionales",2,"Af, Dwb"
"Order","ellin5290","opitutales",2,"Af, Dwc"
"Order","1","caulobacterales",2,"Af, Cwb"
"Order","258ds10","sphingomonadales",2,"Af, Dwb"
"Order","pseudomonadales","solibacterales",2,"Af, Cfa"
"Order","107","akyg885",2,"Af, Cfb"
"Order","1","84",2,"Af, Dfc"
"Order","acidobacteriales","dh61",2,"Af, ET"
"Order","3","caulobacterales",2,"Af, Csb"
"Order","akyg885","bdellovibrionales",2,"Af, BSh"
"Order","rhodospirillales","rickettsiales",2,"Af, Dwb"
"Order","18","36",2,"Af, Dwb"
"Order","htcc2188","sphingomonadales",2,"Af, Dwb"
"Order","a21b","ellin5290",2,"Af, Cfb"
"Order","1","roseiflexales",2,"Af, Dfa"
"Order","miz46","roseiflexales",2,"Af, BSh"
"Order","miz46","syntrophobacterales",2,"Af, Csb"
"Order","1","miz46",2,"Af, Cwb"
"Order","gaiellales","sbr1031",2,"Af, Aw"
"Order","ellin329","flavobacteriales",2,"Am, Csb"
"Order","ellin6067","miz46",2,"Am, BWk"
"Order","htcc2188","rhodobacterales",2,"Am, Csb"
"Order","acidobacteriales","stramenopiles",2,"Am, Cfa"
"Order","acidimicrobiales","pla1",2,"Am, Cfb"
"Order","desulfuromonadales","fac88",2,"Am, Dwc"
"Order","envops12","saprospirales",2,"Am, ET"
"Order","44","cytophagales",2,"Am, Dfa"
"Order","agg27","iib",2,"Am, Cwb"
"Order","agg27","caulobacterales",2,"Am, Dwc"
"Order","roseiflexales","stramenopiles",2,"Am, Aw"
"Order","pirellulales","stramenopiles",2,"Am, Cfa"
"Order","ellin6067","roseiflexales",2,"Am, Cfa"
"Order","ccu21","fimbriimonadales",2,"Am, Dfc"
"Order","fac88","flavobacteriales",2,"Am, Dfc"
"Order","stramenopiles","xanthomonadales",2,"Am, Cwb"
"Order","streptophyta","verrucomicrobiales",2,"Am, BSk"
"Order","akyg885","stramenopiles",2,"Am, Dwc"
"Order","18","agg27",2,"Am, Cfa"
"Order","18","87",2,"Am, Aw"
"Order","htcc2188","verrucomicrobiales",2,"Am, ET"
"Order","desulfuromonadales","wd2101",2,"Am, Dwb"
"Order","burkholderiales","iib",2,"Am, Dwb"
"Order","bdellovibrionales","miz46",2,"Am, ET"
"Order","107","htcc2188",2,"Am, Cfb"
"Order","b97","bacillales",2,"Am, Dfa"
"Order","36","rb41",2,"Am, BSh"
"Order","ellin6513","verrucomicrobiales",2,"Am, BSh"
"Order","1","ellin6513",2,"Am, Dwc"
"Order","caulobacterales","ellin6513",2,"Am, Dwb"
"Order","bacillales","miz46",2,"Aw, Dfa"
"Order","ellin329","fimbriimonadales",2,"Aw, Cfb"
"Order","ellin6067","solirubrobacterales",2,"Aw, Dfa"
"Order","caulobacterales","clostridiales",2,"Aw, Dwb"
"Order","bacillales","caulobacterales",2,"Aw, BSh"
"Order","akyg885","envops12",2,"Aw, BSk"
"Order","desulfuromonadales","solirubrobacterales",2,"Aw, EF"
"Order","acidimicrobiales","ccm11a",2,"Aw, Dwc"
"Order","acidimicrobiales","sbr1031",2,"Aw, ET"
"Order","gaiellales","leptospirales",2,"Aw, Dwb"
"Order","bdellovibrionales","caulobacterales",2,"Aw, BSh"
"Order","actinomycetales","leptospirales",2,"Aw, Dfb"
"Order","pseudomonadales","sva0725",2,"Aw, Dfc"
"Order","bdellovibrionales","sva0725",2,"Aw, ET"
"Order","ccu21","verrucomicrobiales",2,"Aw, Dfc"
"Order","ccu21","streptophyta",2,"Aw, Csb"
"Order","ccu21","desulfuromonadales",2,"Aw, Dfb"
"Order","n1423wl","verrucomicrobiales",2,"Aw, Csb"
"Order","pseudomonadales","rhodobacterales",2,"Aw, Dfb"
"Order","ccu21","n1423wl",2,"Aw, Cfa"
"Order","chthoniobacterales","dh61",2,"Aw, BSk"
"Order","rhodobacterales","sva0725",2,"Aw, ET"
"Order","dh61","gemmatales",2,"Aw, BWk"
"Order","18","clostridiales",2,"Aw, Csb"
"Order","ellin6513","pla1",2,"Aw, Cfa"
"Order","a21b","caulobacterales",2,"Aw, ET"
"Order","caulobacterales","sva0725",2,"Aw, Cfa"
"Order","agg27","pseudomonadales",2,"Aw, BSh"
"Order","clostridiales","sphingomonadales",2,"Aw, EF"
"Order","desulfuromonadales","sphingobacteriales",2,"Aw, Dwb"
"Order","miz46","verrucomicrobiales",2,"Aw, EF"
"Order","b97","cytophagales",2,"Aw, Cfb"
"Order","bacillales","fimbriimonadales",2,"Aw, Cfb"
"Order","akyg885","sva0725",2,"Aw, ET"
"Order","ellin5290","flavobacteriales",2,"BSh, ET"
"Order","1","11",2,"BSh, Csb"
"Order","107","clostridiales",2,"BSh, Cwb"
"Order","b97","solibacterales",2,"BSh, Dwc"
"Order","dh61","rb41",2,"BSh, Cfa"
"Order","ellin329","rickettsiales",2,"BSh, ET"
"Order","36","akyg885",2,"BSh, Cfb"
"Order","36","bdellovibrionales",2,"BSh, Cfb"
"Order","ellin6513","gemmatimonadales",2,"BSh, BSk"
"Order","gaiellales","rhodobacterales",2,"BSk, Cfa"
"Order","ellin6067","gemmatales",2,"BSk, Dfa"
"Order","44","caulobacterales",2,"BSk, Dwb"
"Order","leptospirales","rhodobacterales",2,"BSk, Dfb"
"Order","ellin6067","sphingomonadales",2,"BSk, Dfa"
"Order","bdellovibrionales","clostridiales",2,"BSk, Dfb"
"Order","1","gemmatimonadales",2,"BSk, Dwb"
"Order","chthoniobacterales","fimbriimonadales",2,"BSk, Dfb"
"Order","rhodobacterales","stramenopiles",2,"BSk, Dfc"
"Order","18","ccu21",2,"BSk, Dwb"
"Order","acidimicrobiales","b97",2,"BSk, Dfc"
"Order","desulfuromonadales","leptospirales",2,"BSk, Dwb"
"Order","bdellovibrionales","opitutales",2,"BSk, Dwb"
"Order","rhodospirillales","thiotrichales",2,"BSk, Csb"
"Order","opitutales","thiotrichales",2,"BSk, Cfa"
"Order","desulfuromonadales","rhodobacterales",2,"BSk, Csb"
"Order","1","leptospirales",2,"BSk, ET"
"Order","84","bdellovibrionales",2,"BSk, ET"
"Order","fac88","streptophyta",2,"BSk, EF"
"Order","sva0725","verrucomicrobiales",2,"BSk, Csb"
"Order","clostridiales","rhodobacterales",2,"BSk, EF"
"Order","258ds10","3",2,"BSk, Dfb"
"Order","agg27","solirubrobacterales",2,"BSk, Dwb"
"Order","ccm11a","pedosphaerales",2,"BSk, Dfc"
"Order","clostridiales","flavobacteriales",2,"BSk, EF"
"Order","envops12","planctomycetales",2,"BSk, Dfb"
"Order","chthonomonadales","solirubrobacterales",2,"BSk, ET"
"Order","rhizobiales","sbr1031",2,"BSk, Dfc"
"Order","258ds10","actinomycetales",2,"BSk, Csb"
"Order","myxococcales","rickettsiales",2,"BSk, Dwb"
"Order","rickettsiales","syntrophobacterales",2,"BSk, EF"
"Order","107","ellin329",2,"BSk, Dfa"
"Order","cytophagales","ellin6067",2,"BSk, EF"
"Order","cytophagales","thiotrichales",2,"BSk, Csb"
"Order","h39","verrucomicrobiales",2,"BSk, Csb"
"Order","dh61","fimbriimonadales",2,"BSk, Cwb"
"Order","sphingobacteriales","sva0725",2,"BWh, Dfb"
"Order","cytophagales","desulfuromonadales",2,"Cfa, Dwc"
"Order","b97","opitutales",2,"Cfa, EF"
"Order","h39","mnd1",2,"Cfa, Dfa"
"Order","cytophagales","ld1",2,"Cfa, Dfb"
"Order","ld1","nitrospirales",2,"Cfa, Cfb"
"Order","chthoniobacterales","sbr1031",2,"Cfa, Dwc"
"Order","ccm11a","solibacterales",2,"Cfa, Dfb"
"Order","fac88","ld1",2,"Cfa, Dfa"
"Order","ccu21","ccu21",2,"Cfa, Dfc"
"Order","a21b","ccu21",2,"Cfa, Dfc"
"Order","desulfuromonadales","ellin329",2,"Cfa, Dfa"
"Order","burkholderiales","mariprofundales",2,"Cfa, Dwb"
"Order","b97","syntrophobacterales",2,"Cfa, Dwb"
"Order","actinomycetales","ccm11a",2,"Cfa, Dwb"
"Order","258ds10","leptospirales",2,"Cfa, Csb"
"Order","1","18",2,"Cfa, Dfc"
"Order","84","ellin329",2,"Cfa, Dfa"
"Order","84","a21b",2,"Cfa, Dwc"
"Order","dh61","solirubrobacterales",2,"Cfa, Dfb"
"Order","a21b","htcc2188",2,"Cfa, Dwc"
"Order","ellin6067","ellin6513",2,"Cfa, Dwb"
"Order","pla1","rickettsiales",2,"Cfa, Cfb"
"Order","36","opitutales",2,"Cfa, ET"
"Order","fimbriimonadales","stramenopiles",2,"Cfa, Dfc"
"Order","fimbriimonadales","fimbriimonadales",2,"Cfa, Dfb"
"Order","desulfuromonadales","stramenopiles",2,"Cfa, ET"
"Order","ellin329","mnd1",2,"Cfa, Dfa"
"Order","n1423wl","xanthomonadales",2,"Cfb, Csb"
"Order","roseiflexales","sphingomonadales",2,"Cfb, EF"
"Order","ellin5290","h39",2,"Cfb, Dfa"
"Order","ccu21","mariprofundales",2,"Cfb, Dwc"
"Order","a21b","solirubrobacterales",2,"Cfb, Dwc"
"Order","mariprofundales","sphingomonadales",2,"Cfb, ET"
"Order","ccm11a","syntrophobacterales",2,"Cfb, Dfc"
"Order","15","ccm11a",2,"Cfb, Dwc"
"Order","leptospirales","rhodospirillales",2,"Cfb, Dfc"
"Order","a21b","bdellovibrionales",2,"Cfb, ET"
"Order","chthoniobacterales","ellin6067",2,"Cfb, Dwb"
"Order","chthoniobacterales","sva0725",2,"Cfb, ET"
"Order","sphingobacteriales","streptophyta",2,"Cfb, ET"
"Order","n1423wl","sva0725",2,"Cfb, Dfa"
"Order","b97","wd2101",2,"Cfb, Dfc"
"Order","18","18",2,"Cfb, Csb"
"Order","pseudomonadales","wd2101",2,"Cfb, Dwb"
"Order","akyg885","htcc2188",2,"Cfb, ET"
"Order","akyg885","dh61",2,"Cfb, Csb"
"Order","100","ccu21",2,"Cfb, Dwc"
"Order","clostridiales","verrucomicrobiales",2,"Cfb, ET"
"Order","36","a21b",2,"Cfb, Dwc"
"Order","36","gaiellales",2,"Cfb, Dfb"
"Order","ellin5290","ellin5290",2,"Cfb, Dfa"
"Order","fimbriimonadales","sphingomonadales",2,"Cfb, Csb"
"Order","bacillales","sbr1031",2,"Cfb, ET"
"Order","b07_wmsp1","sphingobacteriales",2,"Csa, Dfb"
"Order","caulobacterales","fac88",2,"Csb, Dwb"
"Order","flavobacteriales","gaiellales",2,"Csb, Dwc"
"Order","dh61","mnd1",2,"Csb, Dfb"
"Order","258ds10","rb41",2,"Csb, Dwc"
"Order","clostridiales","sva0725",2,"Csb, Dfb"
"Order","caulobacterales","desulfuromonadales",2,"Csb, EF"
"Order","44","burkholderiales",2,"Csb, Dwc"
"Order","fimbriimonadales","rickettsiales",2,"Csb, Dfc"
"Order","107","caulobacterales",2,"Csb, ET"
"Order","clostridiales","gemmatimonadales",2,"Csb, Dfc"
"Order","36","ld1",2,"Csb, Dwc"
"Order","36","planctomycetales",2,"Csb, Dwc"
"Order","chthoniobacterales","iib",2,"Cwb, Dfc"
"Order","iib","nitrospirales",2,"Cwb, Dfa"
"Order","ellin6067","rhodobacterales",2,"Cwb, Dfa"
"Order","bacillales","thiotrichales",2,"Cwb, ET"
"Order","87","clostridiales",2,"Cwb, Dwb"
"Order","36","cytophagales",2,"Cwb, ET"
"Order","iib","n1423wl",2,"Cwb, Dfc"
"Order","acidimicrobiales","thiotrichales",2,"Dfa, Dwb"
"Order","1","ellin5290",2,"Dfa, Dfb"
"Order","15","htcc2188",2,"Dfa, Dwb"
"Order","bacillales","ellin6513",2,"Dfa, ET"
"Order","1","100",2,"Dfa, Dfb"
"Order","pla1","saprospirales",2,"Dfa, Dwc"
"Order","ccm11a","ccu21",2,"Dfa, Dwc"
"Order","cytophagales","fimbriimonadales",2,"Dfa, Dfc"
"Order","chthoniobacterales","pla1",2,"Dfa, Dfb"
"Order","b97","sbr1031",2,"Dfa, Dfc"
"Order","desulfuromonadales","ellin5290",2,"Dfa, Dfb"
"Order","agg27","ccm11a",2,"Dfa, Dfc"
"Order","1","ellin329",2,"Dfa, Dwb"
"Order","ellin6067","pseudomonadales",2,"Dfa, Dwb"
"Order","burkholderiales","clostridiales",2,"Dfa, ET"
"Order","flavobacteriales","htcc2188",2,"Dfa, ET"
"Order","107","leptospirales",2,"Dfa, EF"
"Order","87","h39",2,"Dfa, Dwb"
"Order","h39","xanthomonadales",2,"Dfa, EF"
"Order","gaiellales","miz46",2,"Dfa, Dwb"
"Order","ccu21","sbr1031",2,"Dfb, Dwb"
"Order","ccu21","sphingomonadales",2,"Dfb, Dwb"
"Order","ellin5290","ellin6513",2,"Dfb, Dwc"
"Order","ellin5290","sphingomonadales",2,"Dfb, Dwb"
"Order","ellin329","ld1",2,"Dfb, Dfc"
"Order","leptospirales","xanthomonadales",2,"Dfb, Dwc"
"Order","b07_wmsp1","verrucomicrobiales",2,"Dfb, Dwb"
"Order","107","bdellovibrionales",2,"Dfb, Dwc"
"Order","agg27","stramenopiles",2,"Dfb, Dfc"
"Order","agg27","bdellovibrionales",2,"Dfb, Dwc"
"Order","mnd1","streptophyta",2,"Dfb, EF"
"Order","sbr1031","syntrophobacterales",2,"Dfb, ET"
"Order","258ds10","gemmatimonadales",2,"Dfb, Dfc"
"Order","htcc2188","pseudomonadales",2,"Dfb, Dwb"
"Order","258ds10","opitutales",2,"Dfc, Dwc"
"Order","bdellovibrionales","saprospirales",2,"Dfc, EF"
"Order","pla1","solirubrobacterales",2,"Dfc, Dwb"
"Order","envops12","gaiellales",2,"Dfc, ET"
"Order","desulfuromonadales","n1423wl",2,"Dfc, Dwb"
"Order","44","ellin329",2,"Dfc, Dwc"
"Order","44","fac88",2,"Dfc, Dwc"
"Order","desulfuromonadales","iib",2,"Dfc, Dwc"
"Order","chthoniobacterales","streptophyta",2,"Dfc, EF"
"Order","a21b","verrucomicrobiales",2,"Dfc, EF"
"Order","chthoniobacterales","pseudomonadales",2,"Dfc, ET"
"Order","chthonomonadales","xanthomonadales",2,"Dfc, ET"
"Order","dh61","roseiflexales",2,"Dfc, EF"
"Order","solibacterales","thiotrichales",2,"Dfc, ET"
"Order","pla1","sphingobacteriales",2,"Dwb, Dwc"
"Order","gaiellales","ld1",2,"Dwb, Dwc"
"Order","leptospirales","roseiflexales",2,"Dwb, ET"
"Order","b07_wmsp1","roseiflexales",2,"Dwb, EF"
"Order","agg27","ellin5290",2,"Dwb, Dwc"
"Order","258ds10","gemmatales",2,"Dwb, ET"
"Order","1","3",2,"Dwb, Dwc"
"Order","actinomycetales","thiotrichales",2,"Dwb, EF"
"Order","caulobacterales","chthonomonadales",2,"Dwb, EF"
"Order","caulobacterales","ellin6067",2,"Dwb, EF"
"Order","18","caulobacterales",2,"Dwb, Dwc"
"Order","burkholderiales","rickettsiales",2,"Dwb, ET"
"Order","a21b","gaiellales",2,"Dwc, ET"
"Order","cytophagales","n1423wl",2,"Dwc, EF"
"Order","cytophagales","ellin5290",2,"Dwc, ET"
"Order","agg27","ellin6513",2,"Dwc, ET"
"Order","sphingomonadales","streptophyta",2,"Dwc, ET"
"Order","ccu21","ellin329",2,"Dwc, EF"
"Order","pseudomonadales","streptophyta",2,"Dwc, ET"
"Order","bacillales","ellin5290",2,"Dwc, ET"
"Order","a21b","ellin6067",2,"EF, ET"
"Order","bdellovibrionales","fimbriimonadales",1,"Af"
"Order","gemmatimonadales","n1423wl",1,"Af"
"Order","36","gemmatales",1,"Af"
"Order","fac88","pla1",1,"Af"
"Order","flavobacteriales","sbr1031",1,"Af"
"Order","opitutales","sbr1031",1,"Af"
"Order","envops12","pla1",1,"Af"
"Order","envops12","syntrophobacterales",1,"Af"
"Order","b97","solirubrobacterales",1,"Af"
"Order","1","b97",1,"Af"
"Order","1","pla1",1,"Af"
"Order","agg27","b97",1,"Af"
"Order","ellin6067","stramenopiles",1,"Af"
"Order","flavobacteriales","rhodospirillales",1,"Af"
"Order","cytophagales","dh61",1,"Af"
"Order","dh61","leptospirales",1,"Af"
"Order","iib","sva0725",1,"Af"
"Order","leptospirales","planctomycetales",1,"Af"
"Order","htcc2188","sva0725",1,"Af"
"Order","258ds10","ellin329",1,"Af"
"Order","n1423wl","n1423wl",1,"Af"
"Order","258ds10","solirubrobacterales",1,"Af"
"Order","258ds10","mnd1",1,"Af"
"Order","a21b","chthoniobacterales",1,"Af"
"Order","mariprofundales","sva0725",1,"Af"
"Order","ccm11a","verrucomicrobiales",1,"Af"
"Order","agg27","sbr1031",1,"Af"
"Order","caulobacterales","sbr1031",1,"Af"
"Order","87","bacillales",1,"Af"
"Order","akyg885","ellin329",1,"Af"
"Order","chthonomonadales","sva0725",1,"Af"
"Order","1","chthonomonadales",1,"Af"
"Order","chthonomonadales","verrucomicrobiales",1,"Af"
"Order","burkholderiales","envops12",1,"Af"
"Order","bdellovibrionales","xanthomonadales",1,"Af"
"Order","36","h39",1,"Af"
"Order","36","envops12",1,"Af"
"Order","36","htcc2188",1,"Af"
"Order","36","84",1,"Af"
"Order","ellin329","htcc2188",1,"Af"
"Order","fimbriimonadales","leptospirales",1,"Af"
"Order","agg27","roseiflexales",1,"Af"
"Order","bacillales","ccm11a",1,"Af"
"Order","84","desulfuromonadales",1,"Am"
"Order","ellin6067","verrucomicrobiales",1,"Am"
"Order","mnd1","rickettsiales",1,"Am"
"Order","iib","verrucomicrobiales",1,"Am"
"Order","ellin5290","pseudomonadales",1,"Am"
"Order","desulfuromonadales","ld1",1,"Am"
"Order","envops12","rhizobiales",1,"Am"
"Order","iib","pseudomonadales",1,"Am"
"Order","pla1","rhodospirillales",1,"Am"
"Order","b97","mnd1",1,"Am"
"Order","leptospirales","pseudomonadales",1,"Am"
"Order","bdellovibrionales","ld1",1,"Am"
"Order","bdellovibrionales","bdellovibrionales",1,"Am"
"Order","caulobacterales","stramenopiles",1,"Am"
"Order","flavobacteriales","roseiflexales",1,"Am"
"Order","b07_wmsp1","sva0725",1,"Am"
"Order","bacillales","stramenopiles",1,"Am"
"Order","87","envops12",1,"Am"
"Order","fimbriimonadales","mnd1",1,"Am"
"Order","ellin6513","envops12",1,"Am"
"Order","burkholderiales","pla1",1,"Am"
"Order","acidimicrobiales","rickettsiales",1,"Am"
"Order","gemmatimonadales","pla1",1,"Am"
"Order","gemmatimonadales","leptospirales",1,"Am"
"Order","bacillales","iib",1,"Am"
"Order","36","pirellulales",1,"Am"
"Order","ellin6513","sphingomonadales",1,"Am"
"Order","htcc2188","thiotrichales",1,"Am"
"Order","roseiflexales","sva0725",1,"Am"
"Order","flavobacteriales","miz46",1,"Am"
"Order","bacillales","htcc2188",1,"Am"
"Order","clostridiales","roseiflexales",1,"Aw"
"Order","b07_wmsp1","rb41",1,"Aw"
"Order","36","saprospirales",1,"Aw"
"Order","mariprofundales","rhodobacterales",1,"Aw"
"Order","desulfuromonadales","flavobacteriales",1,"Aw"
"Order","envops12","solibacterales",1,"Aw"
"Order","envops12","rhodospirillales",1,"Aw"
"Order","envops12","n1423wl",1,"Aw"
"Order","agg27","desulfuromonadales",1,"Aw"
"Order","gemmatales","sbr1031",1,"Aw"
"Order","ccu21","iib",1,"Aw"
"Order","b97","fac88",1,"Aw"
"Order","agg27","leptospirales",1,"Aw"
"Order","44","agg27",1,"Aw"
"Order","44","gaiellales",1,"Aw"
"Order","ellin329","stramenopiles",1,"Aw"
"Order","agg27","flavobacteriales",1,"Aw"
"Order","107","84",1,"Aw"
"Order","44","87",1,"Aw"
"Order","ccm11a","n1423wl",1,"Aw"
"Order","ld1","mnd1",1,"Aw"
"Order","clostridiales","iib",1,"Aw"
"Order","3","a21b",1,"Aw"
"Order","3","ccu21",1,"Aw"
"Order","ellin6513","flavobacteriales",1,"Aw"
"Order","gemmatimonadales","sbr1031",1,"Aw"
"Order","burkholderiales","chthonomonadales",1,"Aw"
"Order","burkholderiales","ld1",1,"Aw"
"Order","gemmatimonadales","htcc2188",1,"Aw"
"Order","desulfuromonadales","htcc2188",1,"Aw"
"Order","ellin6513","h39",1,"Aw"
"Order","mnd1","verrucomicrobiales",1,"Aw"
"Order","1","a21b",1,"Aw"
"Order","87","gemmatimonadales",1,"Aw"
"Order","acidobacteriales","pla1",1,"Aw"
"Order","bacillales","rickettsiales",1,"Aw"
"Order","36","acidobacteriales",1,"Aw"
"Order","36","clostridiales",1,"Aw"
"Order","36","ellin329",1,"Aw"
"Order","ellin6067","fimbriimonadales",1,"Aw"
"Order","roseiflexales","syntrophobacterales",1,"Aw"
"Order","acidobacteriales","ld1",1,"Aw"
"Order","sbr1031","verrucomicrobiales",1,"Aw"
"Order","cytophagales","mariprofundales",1,"Aw"
"Order","mariprofundales","wd2101",1,"BSh"
"Order","18","b07_wmsp1",1,"BSh"
"Order","planctomycetales","thiotrichales",1,"BSh"
"Order","bdellovibrionales","gemmatimonadales",1,"BSh"
"Order","100","dh61",1,"BSh"
"Order","dh61","ellin329",1,"BSh"
"Order","dh61","flavobacteriales",1,"BSh"
"Order","ellin329","streptophyta",1,"BSh"
"Order","akyg885","flavobacteriales",1,"BSh"
"Order","rb41","streptophyta",1,"BSh"
"Order","streptophyta","xanthomonadales",1,"BSh"
"Order","chthonomonadales","rickettsiales",1,"BSh"
"Order","36","caulobacterales",1,"BSh"
"Order","36","gemmatimonadales",1,"BSh"
"Order","18","84",1,"BSh"
"Order","fimbriimonadales","pseudomonadales",1,"BSh"
"Order","gemmatimonadales","sva0725",1,"BSk"
"Order","1","fimbriimonadales",1,"BSk"
"Order","caulobacterales","dh61",1,"BSk"
"Order","fac88","sbr1031",1,"BSk"
"Order","ccm11a","h39",1,"BSk"
"Order","sbr1031","sphingomonadales",1,"BSk"
"Order","ellin329","mariprofundales",1,"BSk"
"Order","ccm11a","pseudomonadales",1,"BSk"
"Order","b97","chthoniobacterales",1,"BSk"
"Order","agg27","ellin6067",1,"BSk"
"Order","ellin6067","thiotrichales",1,"BSk"
"Order","roseiflexales","sbr1031",1,"BSk"
"Order","b07_wmsp1","bdellovibrionales",1,"BSk"
"Order","envops12","gemmatimonadales",1,"BSk"
"Order","258ds10","gaiellales",1,"BSk"
"Order","258ds10","fac88",1,"BSk"
"Order","44","chthoniobacterales",1,"BSk"
"Order","ccm11a","clostridiales",1,"BSk"
"Order","envops12","sphingomonadales",1,"BSk"
"Order","bacillales","bdellovibrionales",1,"BSk"
"Order","chthonomonadales","mnd1",1,"BSk"
"Order","87","burkholderiales",1,"BSk"
"Order","pedosphaerales","rickettsiales",1,"BSk"
"Order","107","h39",1,"BSk"
"Order","258ds10","fimbriimonadales",1,"BSk"
"Order","fimbriimonadales","h39",1,"BSk"
"Order","b97","dh61",1,"BWh"
"Order","b97","roseiflexales",1,"BWh"
"Order","bdellovibrionales","chthoniobacterales",1,"BWk"
"Order","miz46","stramenopiles",1,"BWk"
"Order","b97","burkholderiales",1,"Cfa"
"Order","desulfuromonadales","fimbriimonadales",1,"Cfa"
"Order","agg27","h39",1,"Cfa"
"Order","envops12","flavobacteriales",1,"Cfa"
"Order","mariprofundales","sphingobacteriales",1,"Cfa"
"Order","44","a21b",1,"Cfa"
"Order","57","bdellovibrionales",1,"Cfa"
"Order","caulobacterales","ellin5290",1,"Cfa"
"Order","cytophagales","envops12",1,"Cfa"
"Order","ellin329","sva0725",1,"Cfa"
"Order","b07_wmsp1","fac88",1,"Cfa"
"Order","mariprofundales","streptophyta",1,"Cfa"
"Order","258ds10","nitrospirales",1,"Cfa"
"Order","87","akyg885",1,"Cfa"
"Order","100","desulfuromonadales",1,"Cfa"
"Order","burkholderiales","leptospirales",1,"Cfa"
"Order","cytophagales","rickettsiales",1,"Cfa"
"Order","rickettsiales","verrucomicrobiales",1,"Cfa"
"Order","b97","miz46",1,"Cfa"
"Order","107","107",1,"Cfa"
"Order","a21b","gemmatimonadales",1,"Cfa"
"Order","107","36",1,"Cfa"
"Order","36","desulfuromonadales",1,"Cfa"
"Order","ccm11a","ellin5290",1,"Cfa"
"Order","fimbriimonadales","htcc2188",1,"Cfa"
"Order","caulobacterales","thiotrichales",1,"Cfa"
"Order","rhodobacterales","wd2101",1,"Cfb"
"Order","chthoniobacterales","h39",1,"Cfb"
"Order","ellin329","iib",1,"Cfb"
"Order","h39","stramenopiles",1,"Cfb"
"Order","envops12","sbr1031",1,"Cfb"
"Order","15","desulfuromonadales",1,"Cfb"
"Order","44","ccu21",1,"Cfb"
"Order","leptospirales","stramenopiles",1,"Cfb"
"Order","dh61","iib",1,"Cfb"
"Order","chthoniobacterales","ld1",1,"Cfb"
"Order","b97","gemmatimonadales",1,"Cfb"
"Order","107","87",1,"Cfb"
"Order","1","envops12",1,"Cfb"
"Order","ccm11a","mnd1",1,"Cfb"
"Order","258ds10","saprospirales",1,"Cfb"
"Order","a21b","opitutales",1,"Cfb"
"Order","desulfuromonadales","sphingomonadales",1,"Cfb"
"Order","44","htcc2188",1,"Cfb"
"Order","desulfuromonadales","ellin6513",1,"Cfb"
"Order","rb41","rickettsiales",1,"Cfb"
"Order","100","36",1,"Cfb"
"Order","36","chthoniobacterales",1,"Cfb"
"Order","87","ellin6513",1,"Cfb"
"Order","bdellovibrionales","ellin5290",1,"Cfb"
"Order","36","ellin5290",1,"Cfb"
"Order","h39","n1423wl",1,"Cfb"
"Order","84","fimbriimonadales",1,"Cfb"
"Order","bacillales","envops12",1,"Cfb"
"Order","acidobacteriales","agg27",1,"Cfb"
"Order","n1423wl","sbr1031",1,"Cfb"
"Order","acidobacteriales","envops12",1,"Csb"
"Order","ccm11a","rhodospirillales",1,"Csb"
"Order","ellin6067","mariprofundales",1,"Csb"
"Order","ellin329","pla1",1,"Csb"
"Order","mariprofundales","opitutales",1,"Csb"
"Order","h39","miz46",1,"Csb"
"Order","rhodobacterales","sbr1031",1,"Csb"
"Order","flavobacteriales","ld1",1,"Csb"
"Order","burkholderiales","sbr1031",1,"Csb"
"Order","100","b07_wmsp1",1,"Csb"
"Order","ellin6067","iib",1,"Csb"
"Order","sbr1031","stramenopiles",1,"Csb"
"Order","dh61","ellin6067",1,"Csb"
"Order","107","57",1,"Csb"
"Order","a21b","cytophagales",1,"Csb"
"Order","chthoniobacterales","mariprofundales",1,"Csb"
"Order","fimbriimonadales","streptophyta",1,"Csb"
"Order","ellin5290","rhodobacterales",1,"Csb"
"Order","rhodobacterales","verrucomicrobiales",1,"Csb"
"Order","84","ccm11a",1,"Csb"
"Order","258ds10","dh61",1,"Csb"
"Order","ccu21","leptospirales",1,"Csb"
"Order","15","a21b",1,"Csb"
"Order","100","3",1,"Csb"
"Order","3","84",1,"Csb"
"Order","ellin6513","streptophyta",1,"Csb"
"Order","ellin6513","stramenopiles",1,"Csb"
"Order","1","pseudomonadales",1,"Csb"
"Order","18","chthonomonadales",1,"Csb"
"Order","solirubrobacterales","thiotrichales",1,"Csb"
"Order","gaiellales","pla1",1,"Csb"
"Order","84","flavobacteriales",1,"Csb"
"Order","caulobacterales","mariprofundales",1,"Csb"
"Order","258ds10","akyg885",1,"Csb"
"Order","3","akyg885",1,"Csb"
"Order","envops12","xanthomonadales",1,"Csb"
"Order","100","cytophagales",1,"Csb"
"Order","36","flavobacteriales",1,"Csb"
"Order","36","iib",1,"Csb"
"Order","chthonomonadales","n1423wl",1,"Csb"
"Order","fimbriimonadales","roseiflexales",1,"Csb"
"Order","b07_wmsp1","miz46",1,"Csb"
"Order","mariprofundales","stramenopiles",1,"Csb"
"Order","gemmatimonadales","iib",1,"Cwb"
"Order","87","chthoniobacterales",1,"Cwb"
"Order","burkholderiales","ellin5290",1,"Cwb"
