"level","from","to","No of ClimateZones","ClimateZones"
"Order","saprospirales","stramenopiles",7,"Af, Am, BSk, Cfa, Cfb, Csb, Dwc"
"Order","methylacidiphilales","pirellulales",7,"Af, Cfa, Cfb, Dfb, Dfc, Dwb, Dwc"
"Order","c114","mnd1",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","actinomycetales","stramenopiles",7,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","myxococcales","rhodocyclales",7,"Af, Am, Cfa, Cfb, Csb, Dfc, EF"
"Order","12","burkholderiales",7,"Af, Am, Aw, Cfa, Cfb, Csa, Dfb"
"Order","burkholderiales","c114",7,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","mnd1","n1423wl",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwc"
"Order","n1423wl","solirubrobacterales",7,"Af, Am, Aw, Cfa, Cfb, Dfb, Dwc"
"Order","mnd1","spirochaetales",7,"Af, Aw, Cfa, Cfb, Csb, Dfc, Dwb"
"Order","desulfuromonadales","holophagales",7,"Af, Am, Cfa, Cfb, Csb, Dfc, ET"
"Order","15","fimbriimonadales",7,"Af, Aw, Cfa, Cfb, Dfb, Dfc, Dwc"
"Order","akyg885","nitrospirales",7,"Af, Am, Aw, BSk, Cfa, Cfb, Dwb"
"Order","87","gaiellales",7,"Af, Cfa, Cfb, Csb, Dfc, Dwb, ET"
"Order","holophagales","streptophyta",7,"Af, Am, Cfa, Cfb, Csb, Dfc, ET"
"Order","actinomycetales","c114",7,"Af, Am, BSk, Cfa, Cfb, Csb, Dfb"
"Order","rhodobacterales","stramenopiles",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Order","stramenopiles","syntrophobacterales",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","chthoniobacterales","clostridiales",7,"Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb"
"Order","actinomycetales","ld1",7,"Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb"
"Order","j","ld1",7,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc"
"Order","phycisphaerales","planctomycetales",7,"Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc"
"Order","actinomycetales","phycisphaerales",7,"Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb"
"Order","b97","saprospirales",7,"Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb"
"Order","stramenopiles","stramenopiles",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Order","agg27","stramenopiles",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Order","sphingobacteriales","stramenopiles",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Order","pirellulales","stramenopiles",7,"Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Order","alteromonadales","myxococcales",7,"Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc"
"Order","alteromonadales","ccm11a",7,"Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","87","chthoniobacterales",7,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Order","phycisphaerales","rb41",7,"Aw, Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","cytophagales","pk29",7,"Aw, Cfa, Cfb, Dfa, Dfc, Dwb, Dwc"
"Order","myxococcales","phycisphaerales",7,"Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc"
"Order","fimbriimonadales","xanthomonadales",7,"Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb"
"Order","1","rhodospirillales",7,"Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Order","opitutales","pirellulales",7,"BSk, Cfa, Cfb, Csa, Csb, Dfb, Dfc"
"Order","sva0725","syntrophobacterales",7,"BSk, Cfa, Cfb, Csa, Dfb, Dfc, Dwc"
"Order","clostridiales","n1423wl",7,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, EF"
"Order","akyg885","n1423wl",7,"BSk, Cfa, Cfb, Csb, Dfb, Dfc, EF"
"Order","b07_wmsp1","saprospirales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","ellin6067","gemmatales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","ellin5290","ellin6067",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","ellin6067","verrucomicrobiales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","chthoniobacterales","spirobacillales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","44","ccm11a",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Order","alteromonadales","pirellulales",7,"Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb"
"Order","44","acidimicrobiales",7,"Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Order","258ds10","b07_wmsp1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","planctomycetales","sbr1031",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Order","b07_wmsp1","pirellulales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","15","b07_wmsp1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","b07_wmsp1","pseudomonadales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","ktedonobacterales","sphingobacteriales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","sphingobacteriales","spirobacillales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","ccu21","ld1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","ellin6067","nitrospirales",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","chthoniobacterales","ellin6067",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Order","cytophagales","envops12",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","cytophagales","ld1",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Order","rhodospirillales","streptophyta",7,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Order","pedosphaerales","spirochaetales",6,"Af, Aw, Cfa, Cfb, Csb, Dfc"
"Order","bacteroidales","bacteroidales",6,"Af, Cfa, Cfb, Dfc, EF, ET"
"Order","36","rhizobiales",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","36","gaiellales",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","36","acidimicrobiales",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","nitrospirales","streptophyta",6,"Af, Am, Cfa, Cfb, Csb, Dwc"
"Order","desulfuromonadales","rb41",6,"Af, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","mnd1","pk29",6,"Af, Am, Aw, Cfa, Cfb, Csa"
"Order","clostridiales","pseudomonadales",6,"Af, Cfb, Dfc, Dwb, EF, ET"
"Order","15","36",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","36","burkholderiales",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","36","saprospirales",6,"Af, Cfb, Dfb, Dfc, EF, ET"
"Order","acidobacteriales","htcc2188",6,"Af, Cfa, Cfb, Csb, Dfa, Dfb"
"Order","acidobacteriales","methylacidiphilales",6,"Af, Cfa, Csb, Dfc, Dwb, ET"
"Order","bacillales","pseudomonadales",6,"Af, Cfa, Cfb, Csa, Csb, ET"
"Order","desulfuromonadales","stramenopiles",6,"Af, Am, Cfa, Cfb, Dfa, Dfb"
"Order","ellin329","pseudomonadales",6,"Af, Cfb, Dfc, Dwb, Dwc, ET"
"Order","84","cytophagales",6,"Af, Aw, Cfa, Cfb, Csa, Dfb"
"Order","methylacidiphilales","pseudomonadales",6,"Af, Cfb, Dfc, Dwb, Dwc, ET"
"Order","burkholderiales","fimbriimonadales",6,"Af, Am, Aw, Cfa, Cfb, Dwb"
"Order","holophagales","solibacterales",6,"Af, Cfa, Cfb, Csb, Dfc, ET"
"Order","micrococcales","pedosphaerales",6,"Af, Am, Aw, Cfa, Cfb, Dfa"
"Order","acidobacteriales","rubrobacterales",6,"Af, Am, Aw, Cfa, Cfb, Csb"
"Order","desulfuromonadales","gemmatimonadales",6,"Af, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","1","nitrospirales",6,"Af, Am, Aw, Cfa, Cfb, Dwb"
"Order","holophagales","opitutales",6,"Af, Cfa, Cfb, Csb, Dfc, ET"
"Order","rubrobacterales","xanthomonadales",6,"Af, BSk, Cfa, Cfb, Csb, Dfa"
"Order","bacteroidales","verrucomicrobiales",6,"Af, Cfa, Dfa, Dfc, EF, ET"
"Order","acidobacteriales","j",6,"Af, Am, Aw, Cfa, Cfb, Csb"
"Order","sphingobacteriales","spirochaetales",6,"Af, Aw, Cfa, Cfb, Dfc, Dwb"
"Order","acidobacteriales","pirellulales",6,"Af, Cfa, Cfb, Dfb, Dfc, Dwb"
"Order","desulfuromonadales","streptophyta",6,"Af, Am, Cfa, Cfb, Dfa, Dfb"
"Order","h39","mnd1",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","cytophagales","h39",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","1","phycisphaerales",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","h39","pk29",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","h39","syntrophobacterales",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","solibacterales","stramenopiles",6,"Am, Cfa, Cfb, Dfa, Dfb, Dfc"
"Order","ellin6067","stramenopiles",6,"Am, Cfa, Cfb, Dfa, Dfb, Dfc"
"Order","acidobacteriales","h39",6,"Am, Aw, Cfa, Cfb, Dfa, Dfb"
"Order","htcc2188","rhodospirillales",6,"Aw, Cfa, Cfb, Csb, Dfa, Dwb"
"Order","rubrobacterales","syntrophobacterales",6,"BSk, Cfa, Cfb, Dfb, Dwc, EF"
"Order","opitutales","pseudomonadales",6,"BSk, Cfb, Dfc, Dwc, EF, ET"
"Order","alteromonadales","chthoniobacterales",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","bdellovibrionales","chthoniobacterales",6,"Cfa, Cfb, Csb, Dfc, EF, ET"
"Order","44","b07_wmsp1",6,"Cfa, Cfb, Csb, Dfb, Dwb, Dwc"
"Order","actinomycetales","ellin6067",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Order","bacillales","sphingobacteriales",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Order","phycisphaerales","pirellulales",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","opitutales","phycisphaerales",6,"Cfa, Cfb, Csa, Dfa, Dfb, Dfc"
"Order","chthoniobacterales","dh61",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","phycisphaerales","wd2101",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","nitrospirales","phycisphaerales",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","15","dh61",6,"Cfa, Cfb, Dfa, Dfb, Dfc, EF"
"Order","ellin6067","rhodospirillales",6,"Cfa, Cfb, Csb, Dfa, Dfb, Dwb"
"Order","acidobacteriales","mbnt15",5,"Af, Cfa, Dfc, EF, ET"
"Order","acidobacteriales","bacteroidales",5,"Af, Cfa, Cfb, Dfc, ET"
"Order","clostridiales","mbnt15",5,"Af, Cfa, Dfc, EF, ET"
"Order","15","bacteroidales",5,"Af, Cfa, Cfb, Dfc, ET"
"Order","bacteroidales","clostridiales",5,"Af, Cfa, Cfb, Dfc, ET"
"Order","0319","20",5,"Af, Am, Aw, Cfa, Cfb"
"Order","100","20",5,"Af, Am, Aw, Cfa, Cfb"
"Order","36","57",5,"Af, Cfb, Dfb, Dfc, ET"
"Order","actinomycetales","spirochaetales",5,"Af, Am, Cfa, Cfb, Dfa"
"Order","11","20",5,"Af, Am, Aw, Cfa, Cfb"
"Order","pk29","sphingomonadales",5,"Af, Am, Aw, Cfa, Cfb"
"Order","bacillales","ellin6513",5,"Af, Am, Aw, Cfa, Cfb"
"Order","bacteroidales","burkholderiales",5,"Af, Cfa, Cfb, Dfc, ET"
"Order","burkholderiales","methylacidiphilales",5,"Af, Cfa, Cfb, Dfb, Dwb"
"Order","desulfuromonadales","nitrospirales",5,"Af, Am, Cfa, Cfb, Dfa"
"Order","mbnt15","saprospirales",5,"Af, Cfa, Dfc, EF, ET"
"Order","mbnt15","unassigned",5,"Af, Cfa, Dfc, EF, ET"
"Order","acidobacteriales","c114",5,"Af, Aw, Cfa, Cfb, Csb"
"Order","mbnt15","verrucomicrobiales",5,"Af, Cfa, Dfc, EF, ET"
"Order","pedosphaerales","pk29",5,"Am, Aw, Cfa, Cfb, Dfa"
"Order","h39","sva0725",5,"Aw, Cfa, Cfb, Dfa, Dfb"
"Order","h39","planctomycetales",5,"Aw, Cfa, Cfb, Dfa, Dfb"
"Order","chthoniobacterales","micrococcales",5,"Cfa, Cfb, Csb, Dfb, Dwb"
"Order","bacteroidales","saprospirales",5,"Cfa, Dfa, Dfc, EF, ET"
"Order","holophagales","saprospirales",5,"Cfa, Cfb, Dfc, EF, ET"
"Order","solibacterales","spirobacillales",5,"Cfa, Cfb, Dfa, Dfb, Dfc"
"Order","bacteroidales","flavobacteriales",5,"Cfa, Dfa, Dfc, EF, ET"
"Order","36","desulfuromonadales",5,"Cfb, Dfb, Dfc, EF, ET"
"Order","mbnt15","pedosphaerales",4,"Af, Cfa, Dfc, ET"
"Order","mbnt15","rb41",4,"Af, Cfa, Dfc, ET"
"Order","bacteroidales","cytophagales",4,"Af, Dfc, EF, ET"
"Order","clostridiales","cytophagales",4,"Af, Dfc, EF, ET"
"Order","mnd1","roseiflexales",4,"Af, Am, Cfa, Cfb"
"Order","mbnt15","syntrophobacterales",4,"Af, Cfa, Dfc, ET"
"Order","36","mbnt15",4,"Af, Dfc, EF, ET"
"Order","ellin6513","mbnt15",4,"Af, Cfa, Dfc, ET"
"Order","bacteroidales","mbnt15",4,"Af, Cfa, Dfc, ET"
"Order","mbnt15","rhizobiales",4,"Af, Cfa, Dfc, ET"
"Order","desulfuromonadales","mbnt15",4,"Af, Cfa, Dfc, ET"
"Order","bacillales","spirochaetales",4,"Am, Cfa, Cfb, Dfa"
"Order","36","bacillales",4,"Am, Cfa, Cfb, Dfa"
"Order","bacillales","stramenopiles",4,"Am, Cfa, Cfb, Dfa"
"Order","bacillales","ellin5290",4,"Am, Cfa, Cfb, Dfa"
"Order","bacteroidales","bdellovibrionales",4,"Cfa, Cfb, Dfc, ET"
"Order","bdellovibrionales","mbnt15",4,"Cfa, Dfc, EF, ET"
"Order","envops12","h39",4,"Cfa, Cfb, Dfa, Dfb"
"Order","bacteroidales","unassigned",4,"Cfa, Dfc, EF, ET"
"Order","bacillales","ellin6067",4,"Cfa, Cfb, Csa, Dfa"
"Order","h39","opitutales",4,"Cfa, Cfb, Dfa, Dfb"
"Order","chthoniobacterales","stramenopiles",3,"Cfa, Cfb, Dfc"
"Order","bacillales","fimbriimonadales",3,"Cfa, Cfb, Dfa"
"Order","chthoniobacterales","mbnt15",3,"Cfa, Dfc, ET"
"Order","36","ellin329",3,"Dfb, Dfc, ET"
"Family","unassigned","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","solibacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rhodospirillaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chthoniobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pirellulaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","haliangiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sinobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sphingomonadaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin515","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","syntrophobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","unassigned","xanthomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","nitrospiraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","opitutaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","myxococcaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mycobacteriaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","planctomycetaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","caulobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","acetobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","conexibacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sphingobacteriaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","nocardioidaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","bradyrhizobiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","unassigned","verrucomicrobiaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","oxalobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pseudonocardiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","mb2424","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","0319","6g20",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","chitinophagaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","chthoniobacteraceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin5301","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","solirubrobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","intrasporangiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","ellin6075",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","comamonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","bacillaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chthoniobacteraceae","gaiellaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","cytophagaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rhizobiaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","syntrophobacteraceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pseudomonadaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","hyphomicrobiaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","pirellulaceae","pirellulaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chthoniobacteraceae","chthoniobacteraceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","erythrobacteraceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","opitutaceae","opitutaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","rhodospirillaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","rhodospirillaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","micrococcaceae","unassigned",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","hyphomicrobiaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","caulobacteraceae","sphingobacteriaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","haliangiaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","ellin6075","ellin6075",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","xanthomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","sphingobacteriaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","gaiellaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","hyphomicrobiaceae","sinobacteraceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","cytophagaceae","pirellulaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","comamonadaceae","sphingobacteriaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","gaiellaceae","sphingomonadaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Family","chitinophagaceae","sphingobacteriaceae",15,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
